RMSE (en %);RMSE OOS (en %);Residuals Statio PValue;Predictor_1;Predictor_2;Coeff_1;Coeff_2;Transfo_1;Transfo_2;Priority_1;Priority_2;2-1;Is signif;Breusch-Pagan;Durbin Watson;Jarque Bera;R2;R2OOS
6,5;8,9;0,0;RDB_Nominal.t;EUSA5_Curncy.pct.lag_12;367,79;0,04;Level;Growth_rate;1;1,0;0,19;0;0,48;0;46;0,9;-29,61532322272727
9,1;5,3;0,0;INSEE_ProductionIndustrielle_France.lag_3;SpreadOAT10Y6M.lag_3;1846,99;-2855,33;Level;Level;1;1,0;-0,33;1;0,72;0;95;0,82;-29,845146424075235
10,5;7,9;0,0;STOXX_EUROSTOXX50.t;RDB_Nominal.pct.lag_3;-1,76;4396,96;Level;Growth_rate;1;1,0;0,52;1;0,02;0;46;0,79;-29,884988082061167
9,1;9,4;0,0;INSEE_ProductionIndustrielle_France.lag_3;STOXX_EUROSTOXX50.lag_12;1716,98;4,68;Level;Level;1;1,0;0,55;1;0,28;0;76;0,81;-29,88878209775619
19,7;22,9;0,09;STOXX_EUROSTOXX50.t;EURONEXT_CAC40.Diff.lag_12;10,26;-1,8;Level;Difference;1;1,0;-0,26;0;0,88;0;29;0,15;-29,89406105890276
6,0;7,4;0,0;INSEE_PIBFR.t;Spread5Y3M.t;0,33;179,8;Level;Level;1;1,0;-0,19;0;0,49;0;12;0,91;-29,948141753171406
20,4;25,0;0,1;Chomage.Diff.lag_1;;-15311,1;;Difference;;1;;0,0;1;0,82;0;15;0,12;-30,032260073181014
6,3;7,5;0,0;PIB_Reel.lag_1;EUSA5_Curncy.t;317,47;-984,3;Level;Level;1;1,0;-0,62;1;0,16;0;61;0,9;-30,07480721419292
6,5;11,1;0,0;RDB_Nominal.lag_3;INSEE_ConsommationFinaleMenagesFR.pct.t;391,87;-271,45;Level;Growth_rate;1;1,0;0,4;0;0,42;0;28;0,9;-30,103192342950656
15,9;17,1;0,1;EUSA5_Curncy.t;Spread10Y6M.Diff.lag_3;-10191,52;569,24;Level;Difference;1;1,0;0,33;0;0,32;0;7;0,38;-30,185753043570354
9,9;6,6;0,0;Chomage.lag_1;;-7905,86;;Level;;1;;0,0;1;0,02;0;86;0,82;-30,273725351363257
6,4;6,3;0,0;PIB_Reel.lag_1;INSEE_ProductionIndustrielle_France.Diff.lag_12;328,64;191,58;Level;Difference;1;1,0;0,12;1;0,5;0;52;0,9;-30,428462868928342
20,3;24,5;0,15;EURONEXT_CAC40.pct.lag_12;;-168,96;;Growth_rate;;1;;0,0;1;0,11;0;5;0,08;-30,54642407009927
8,1;7,0;0,0;SP_SP500.lag_3;EURONEXT_CAC40.lag_1;14,09;-0,1;Level;Level;1;1,0;0,87;1;0,23;0;21;0,85;-30,602947223693732
10,7;7,6;0,0;INSEE_ProductionIndustrielle_France.lag_3;CPI_Excl_Tabac.Diff.lag_1;2025,36;-59,74;Level;Difference;1;1,0;0,23;1;0,34;0;55;0,77;-30,630364436179622
6,2;8,2;0,0;INSEE_PIBFR.lag_3;PIB_Reel.Diff.lag_12;0,34;14,18;Level;Difference;1;1,0;0,41;0;0,54;0;17;0,91;-30,64254103167079
6,3;5,9;0,0;PIB_Reel.t;INSEE_ConsommationFinaleMenagesFR.Diff.lag_3;328,73;0,15;Level;Difference;1;1,0;0,21;0;0,84;0;6;0,9;-30,685900311247313
10,5;9,7;0,0;INSEE_ProductionIndustrielle_France.lag_1;Spread5Y3M.lag_12;1994,56;148,46;Level;Level;1;1,0;-0,19;0;0,47;0;19;0,76;-30,697475427659526
11,2;13,2;0,0;INSEE_ProductionIndustrielle_France.t;Spread5Y3M.Diff.t;1966,03;2567,06;Level;Difference;1;1,0;0,02;0;0,68;0;21;0,72;-30,74878390139959
5,9;6,7;0,0;INSEE_ConsommationFinaleMenagesFR.t;EUSA5_Curncy.Diff.lag_3;0,73;-905,63;Level;Difference;1;1,0;-0,1;0;0,18;0;22;0,91;-30,75519241764097
5,7;4,7;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;INSEE_ConfianceMenagesFR.pct.lag_1;0,71;-101,95;Level;Growth_rate;1;1,0;-0,25;1;0,39;0;8;0,92;-31,01043739709705
9,1;10,8;0,0;INSEE_ProductionIndustrielle_France.lag_1;PIB_Reel.pct.lag_12;1595,75;2086,62;Level;Growth_rate;1;1,0;0,62;1;0,66;0;11;0,81;-31,070778457288355
6,2;9,2;0,0;INSEE_PIBFR.lag_3;Spread5Y6M.Diff.lag_3;0,34;151,98;Level;Difference;1;1,0;-0,18;0;0,57;0;18;0,91;-31,19804232595969
9,1;6,0;0,0;INSEE_ProductionIndustrielle_France.lag_1;RDB_Nominal.pct.lag_12;1083,92;2330,45;Level;Growth_rate;1;1,0;0,81;1;0,0;0;91;0,84;-31,205353152552142
5,3;4,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;Spread5Y6M.lag_3;0,8;-583,77;Level;Level;1;1,0;-0,13;0;0,42;0;11;0,93;-31,310571502010575
17,7;32,0;0,17;STOXX_EUROSTOXX50.t;INSEE_InvestEntreprisesNonFinancieresFR.pct.t;6,84;1161,35;Level;Growth_rate;1;1,0;0,46;0;0,02;0;8;0,23;-31,622586217866008
18,5;24,9;0,11;STOXX_EUROSTOXX50.t;Spread10Y6M.lag_12;10,09;-3629,08;Level;Level;1;1,0;-0,13;0;0,05;0;15;0,19;-31,813709583564517
7,8;12,5;0,0;RDB_Nominal.lag_12;SP_SP500.Diff.lag_3;471,32;-0,59;Level;Difference;1;1,0;0,05;0;0,53;0;93;0,87;-32,03105394229141
9,1;12,0;0,0;INSEE_ProductionIndustrielle_France.lag_1;INSEE_ProductionIndustrielle_France.pct.lag_12;1853,64;550,44;Level;Growth_rate;1;1,0;0,28;1;0,99;1;3;0,8;-32,36315387885146
10,7;8,0;0,0;INSEE_ProductionIndustrielle_France.lag_3;Spread5Y6M.lag_12;2020,83;-372,88;Level;Level;1;1,0;-0,06;0;0,95;0;58;0,77;-32,4384827467707
19,5;23,2;0,12;STOXX_EUROSTOXX50.t;Spread5Y6M.lag_3;10,42;-2287,55;Level;Level;1;1,0;-0,15;0;0,58;0;43;0,16;-32,5956855782558
19,6;22,3;0,11;STOXX_EUROSTOXX50.t;EUR003M_Index.pct.lag_1;11,47;0,87;Level;Growth_rate;1;1,0;-0,25;0;0,46;0;35;0,16;-32,692868349809835
6,0;5,6;0,0;INSEE_PIBFR.t;INSEE_ConfianceMenagesFR.pct.t;0,33;-48,4;Level;Growth_rate;1;1,0;-0,28;0;0,57;0;7;0,92;-32,91946459272423
5,3;4,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;INSEE_PIBFR.Diff.lag_1;0,81;-0,02;Level;Difference;1;1,0;0,36;0;0,57;0;9;0,93;-32,963437652744
7,9;16,0;0,0;RDB_Nominal.lag_12;CPI_Excl_Tabac.pct.lag_3;460,39;332,64;Level;Growth_rate;1;1,0;0,65;0;0,72;0;93;0,87;-33,3684648096941
6,0;5,7;0,0;PIB_Reel.t;EUR003M_Index.pct.t;332,83;0,79;Level;Growth_rate;1;1,0;-0,08;1;0,59;0;1;0,91;-33,72686501113402
7,6;11,7;0,0;RDB_Nominal.lag_12;INSEE_ConsommationFinaleMenagesFR.Diff.lag_12;467,17;0,55;Level;Difference;1;1,0;0,11;1;0,39;0;84;0,87;-33,83394313026492
10,7;7,5;0,0;INSEE_ProductionIndustrielle_France.lag_3;EUR006M_Index.pct.lag_12;2024,67;-0,09;Level;Growth_rate;1;1,0;0,15;1;0,6;0;57;0,77;-34,028726713613175
9,3;10,3;0,0;INSEE_ProductionIndustrielle_France.lag_1;RDB_Nominal.Diff.lag_3;1659,59;1075,19;Level;Difference;1;1,0;0,63;1;0,56;0;23;0,79;-34,05566795111996
13,4;23,8;0,05;EUSA10_Curncy.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3;-5739,82;1496,27;Level;Growth_rate;1;1,0;-0,27;1;0,01;0;16;0,55;-34,05728814721589
15,5;16,2;0,06;BBG_TauxOat10Y.t;Spread10Y3M.Diff.lag_3;-6611,37;1865,63;Level;Difference;1;1,0;0,37;0;0,07;0;24;0,44;-34,0968385885092
9,5;8,8;0,0;INSEE_ProductionIndustrielle_France.lag_1;Chomage.pct.lag_1;1546,79;-424,43;Level;Growth_rate;1;1,0;-0,74;0;0,27;0;41;0,79;-34,29022700477101
13,3;13,0;0,01;EUSA5_Curncy.lag_1;EUR003M_Index.Diff.t;-11720,54;54638,59;Level;Difference;1;1,0;0,27;1;0,07;0;30;0,57;-34,29169542223427
7,5;6,5;0,0;SP_SP500.lag_3;Chomage.Diff.t;13,44;-6266,95;Level;Difference;1;1,0;-0,24;1;0,44;0;3;0,88;-34,31283479159273
15,8;17,1;0,12;EUSA10_Curncy.t;EUSA10_Curncy.lag_3;-3169,74;-4340,61;Level;Level;1;1,0;0,89;0;0,21;0;14;0,39;-34,34095373606873
6,0;6,2;0,0;INSEE_PIBFR.t;EUSA5_Curncy.pct.lag_12;0,33;-0,02;Level;Growth_rate;1;1,0;0,19;0;0,52;0;13;0,91;-34,45562973173665
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;EUSA5_Curncy.lag_3;0,06;247,68;Level;Level;1;1,0;-0,68;0;0,43;0;7;0,92;-34,810624556932
5,6;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUROSTAT_GDPEuroArea.Diff.lag_12;1,14;0,05;Level;Difference;1;1,0;0,52;0;0,62;0;16;0,92;-35,4515038061852
5,5;6,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread10Y6M.pct.lag_1;1,19;-2,83;Level;Growth_rate;1;1,0;-0,03;0;0,53;0;7;0,92;-35,47245026181093
19,9;24,3;0,12;STOXX_EUROSTOXX50.t;Spread5Y3M.Diff.t;10,91;-840,93;Level;Difference;1;1,0;0,24;0;0,03;0;32;0,15;-35,64044037474421
5,8;7,2;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread5Y3M.Diff.lag_3;0,73;-1662,38;Level;Difference;1;1,0;-0,13;0;0,16;0;22;0,91;-35,76322543966151
10,5;9,5;0,0;EURONEXT_CAC40.t;Spread6M3M.pct.t;10,61;60,96;Level;Growth_rate;1;1,0;-0,26;1;0,91;0;1;0,74;-36,30489324971215
5,3;4,7;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;BBG_TauxOat10Y.pct.lag_1;0,81;-2,5;Level;Growth_rate;1;1,0;0,0;0;0,33;0;8;0,93;-36,63679207579875
5,5;5,0;0,0;EUROSTAT_GDPEuroArea.lag_1;EURONEXT_CAC40.Diff.lag_3;0,06;-0,4;Level;Difference;1;1,0;-0,02;1;0,46;0;10;0,92;-36,68017155857927
5,3;4,7;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;Chomage.lag_12;0,82;164,14;Level;Level;1;1,0;-0,81;0;0,39;0;10;0,93;-36,71175333246688
19,8;25,3;0,12;STOXX_EUROSTOXX50.t;EUSA5_Curncy.Diff.t;10,57;1192,79;Level;Difference;1;1,0;0,26;0;0,05;0;32;0,15;-37,280910732748765
5,6;5,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUR003M_Index.Diff.lag_1;1,19;-779,24;Level;Difference;1;1,0;0,19;1;0,35;0;9;0,92;-37,34600820354996
10,6;8,2;0,0;INSEE_ProductionIndustrielle_France.lag_3;BBG_TauxOat10Y.pct.lag_12;1989,33;2,83;Level;Growth_rate;1;1,0;0,28;0;0,88;0;60;0,78;-37,553853919945276
12,8;8,8;0,0;EURONEXT_CAC40.t;INSEE_ProductionIndustrielle_France.pct.t;9,78;-310,77;Level;Growth_rate;1;1,0;0,23;1;0,39;0;19;0,63;-37,57299014321075
20,2;24,6;0,32;PIB_Reel.Diff.lag_12;;1243,32;;Difference;;1;;0,0;1;0,53;0;27;0,15;-37,58084412005682
12,9;9,4;0,0;EURONEXT_CAC40.t;Spread10Y6M.pct.t;9,5;-9,15;Level;Growth_rate;1;1,0;0,01;0;0,24;0;13;0,63;-37,581210311822
20,5;24,7;0,07;Chomage.Diff.t;;-15387,13;;Difference;;1;;0,0;1;0,53;0;16;0,12;-37,58255626986886
14,3;11,9;0,0;EUSA10_Curncy.lag_1;EUR003M_Index.Diff.lag_3;-9330,83;57081,87;Level;Difference;1;1,0;0,43;1;0,05;0;55;0,54;-37,592811977230504
12,8;9,4;0,0;EURONEXT_CAC40.t;EUSA5_Curncy.Diff.lag_1;9,56;-1834,94;Level;Difference;1;1,0;0,12;0;0,77;0;7;0,62;-37,614472015571
6,3;7,7;0,0;PIB_Reel.lag_3;CPI_Excl_Tabac.Diff.lag_1;334,62;42,01;Level;Difference;1;1,0;0,2;1;0,21;0;7;0,9;-37,635652930757956
10,3;7,8;0,0;Chomage.lag_3;;-8104,91;;Level;;1;;0,0;1;0,08;0;88;0,8;-37,73221897743205
13,4;11,8;0,01;EUSA5_Curncy.lag_1;EUR003M_Index.Diff.lag_1;-12438,58;58258,76;Level;Difference;1;1,0;0,35;1;0,04;0;34;0,59;-37,73556774484222
14,1;15,0;0,01;BBG_TauxOat10Y.lag_1;Spread6M3M.lag_3;-4291,04;-97673,31;Level;Level;1;1,0;0,51;1;0,29;0;37;0,57;-37,74770258664858
15,4;15,6;0,09;EUSA5_Curncy.t;INSEE_ProductionIndustrielle_France.pct.lag_1;-9904,41;539,31;Level;Growth_rate;1;1,0;-0,06;1;0,29;0;18;0,42;-37,75003720348098
16,1;17,5;0,07;EUSA10_Curncy.lag_1;Spread10Y6M.Diff.lag_3;-7314,72;1252,26;Level;Difference;1;1,0;0,37;1;0,14;0;15;0,37;-37,77386205219645
18,7;26,2;0,14;STOXX_EUROSTOXX50.t;INSEE_PIBFR.Diff.lag_1;9,12;1,04;Level;Difference;1;1,0;0,25;0;0,06;0;13;0,21;-37,82623592357928
5,5;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUR003M_Index.lag_12;1,12;-1599,15;Level;Level;1;1,0;-0,93;0;0,52;0;13;0,92;-38,040194623742785
19,6;23,4;0,1;STOXX_EUROSTOXX50.t;Spread5Y6M.Diff.lag_12;12,15;7398,14;Level;Difference;1;1,0;-0,27;1;0,89;0;35;0,18;-39,002335377861925
6,6;7,5;0,0;PIB_Reel.lag_12;RDB_Nominal.pct.lag_12;334,71;603,43;Level;Growth_rate;1;1,0;0,9;0;0,02;0;26;0,9;-39,075429704103975
5,8;5,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;EUSA10_Curncy.pct.lag_12;0,72;8,02;Level;Growth_rate;1;1,0;0,33;1;0,19;0;8;0,92;-39,1450254954854
6,4;6,8;0,0;PIB_Reel.lag_1;INSEE_ProductionIndustrielle_France.pct.t;332,72;-125,55;Level;Growth_rate;1;1,0;0,13;0;0,74;0;46;0,9;-39,28569419715783
5,3;4,7;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;SpreadOAT10Y6M.Diff.lag_12;0,8;469,98;Level;Difference;1;1,0;0,1;0;0,53;0;7;0,93;-39,391160801937666
12,8;9,8;0,0;EURONEXT_CAC40.t;PIB_Reel.Diff.t;9,46;96,46;Level;Difference;1;1,0;0,08;0;0,71;0;12;0,62;-39,62897789111114
19,6;22,3;0,18;STOXX_EUROSTOXX50.t;CPI_Excl_Tabac.Diff.lag_1;10,22;1499,26;Level;Difference;1;1,0;0,16;1;0,92;0;44;0,16;-39,68662745484925
10,5;9,5;0,0;INSEE_ProductionIndustrielle_France.lag_1;Spread5Y6M.pct.lag_12;1992,02;0,01;Level;Growth_rate;1;1,0;0,13;0;0,62;0;19;0,76;-39,79040702114305
5,7;5,0;0,0;EUROSTAT_GDPEuroArea.lag_12;EUR006M_Index.pct.lag_12;0,06;0,5;Level;Growth_rate;1;1,0;0,1;0;0,86;0;52;0,93;-40,24921121753483
6,4;5,7;0,0;PIB_Reel.t;SpreadOat10Y3M.Diff.lag_1;330,36;778,75;Level;Difference;1;1,0;-0,02;0;0,87;0;7;0,9;-40,395783447541746
10,6;9,0;0,0;INSEE_ProductionIndustrielle_France.lag_3;EUROSTAT_GDPEuroArea.Diff.t;2021,29;0,03;Level;Difference;1;1,0;0,02;0;0,82;0;55;0,77;-41,11157872555501
6,1;6,2;0,0;INSEE_PIBFR.t;SpreadOat10Y3M.Diff.lag_1;0,33;849,66;Level;Difference;1;1,0;-0,02;0;0,83;0;18;0,91;-41,186610781377645
7,6;5,8;0,0;SP_SP500.lag_1;CPI_Excl_Tabac.Diff.lag_1;13,85;-131,77;Level;Difference;1;1,0;0,22;1;0,51;0;22;0,86;-41,475290399690344
7,6;5,6;0,0;SP_SP500.lag_1;CPI_Excl_Tabac.Diff.t;13,72;317,42;Level;Difference;1;1,0;0,24;0;0,65;0;18;0,86;-41,507446801149115
6,4;9,1;0,0;RDB_Nominal.t;Spread10Y3M.pct.lag_12;369,47;-3,27;Level;Growth_rate;1;1,0;0,18;0;0,48;0;51;0,9;-41,508752843789345
19,7;22,4;0,11;STOXX_EUROSTOXX50.t;EUR003M_Index.pct.lag_3;11,19;0,61;Level;Growth_rate;1;1,0;-0,21;0;0,25;0;34;0,15;-41,68921775384553
5,3;4,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;Spread10Y6M.lag_3;0,8;-448,3;Level;Level;1;1,0;-0,29;0;0,44;0;11;0,93;-41,946320923440496
5,5;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EUR003M_Index.Diff.lag_3;1,22;-3919,28;Level;Difference;1;1,0;0,13;0;0,69;0;2;0,93;-42,14409325907378
5,4;4,6;0,0;EUROSTAT_GDPEuroArea.t;INSEE_InvestEntreprisesNonFinancieresFR.pct.t;0,06;-164,53;Level;Growth_rate;1;1,0;0,5;0;0,56;0;37;0,93;-42,4221062729296
5,9;5,8;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;EUR006M_Index.lag_1;0,81;2176,95;Level;Level;1;1,0;-0,91;0;0,31;0;18;0,91;-42,54179410151512
6,4;6,6;0,0;PIB_Reel.lag_1;RDB_Nominal.Diff.lag_12;334,94;-57,81;Level;Difference;1;1,0;0,7;0;0,64;0;45;0,9;-42,86683268174701
19,3;22,3;0,07;STOXX_EUROSTOXX50.t;BBG_TauxOat10Y.Diff.lag_12;10,99;4195,6;Level;Difference;1;1,0;-0,04;1;0,9;0;34;0,19;-44,32302283181946
6,0;7,9;0,0;INSEE_PIBFR.lag_1;Spread5Y3M.Diff.lag_3;0,33;235,45;Level;Difference;1;1,0;-0,18;0;0,55;0;16;0,91;-44,921087453886486
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;EUSA5_Curncy.Diff.t;0,06;-8,67;Level;Difference;1;1,0;0,14;1;0,45;0;8;0,92;-44,925459840348594
7,5;5,4;0,0;SP_SP500.lag_3;Spread6M3M.Diff.lag_3;14,44;51547,98;Level;Difference;1;1,0;-0,19;1;0,16;0;34;0,88;-45,13272211625939
5,6;4,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ProductionIndustrielle_France.Diff.lag_12;1,21;106,25;Level;Difference;1;1,0;0,15;0;0,79;0;4;0,93;-45,86127094809845
5,5;4,7;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_PIBFR.pct.lag_12;0,06;674,08;Level;Growth_rate;1;1,0;0,78;0;0,71;0;8;0,93;-45,95424015794755
5,3;4,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;Spread10Y3M.lag_12;0,81;-12,49;Level;Level;1;1,0;-0,32;0;0,32;0;9;0,93;-45,979203903565846
10,4;6,5;0,0;INSEE_ProductionIndustrielle_France.lag_3;Spread5Y3M.pct.lag_3;2059,89;-8,15;Level;Growth_rate;1;1,0;0,17;1;0,66;0;55;0,78;-47,04382014704986
5,3;4,8;0,0;EUROSTAT_GDPEuroArea.lag_3;EURONEXT_CAC40.lag_12;0,06;0,95;Level;Level;1;1,0;0,86;1;0,33;0;6;0,93;-47,402818315378795
5,5;4,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread5Y3M.lag_12;1,21;-1126,7;Level;Level;1;1,0;-0,13;1;0,56;0;7;0,93;-47,55387302355235
5,8;6,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Spread5Y3M.Diff.lag_3;0,74;-1799,74;Level;Difference;1;1,0;-0,13;0;0,27;0;16;0,91;-47,71382022017714
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread10Y6M.lag_3;0,06;130,77;Level;Level;1;1,0;-0,32;0;0,51;0;8;0,92;-47,82629758055594
5,6;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;INSEE_ConfianceMenagesFR.Diff.lag_1;1,19;3,72;Level;Difference;1;1,0;-0,13;0;0,49;0;9;0,92;-48,42498482086773
6,3;7,8;0,0;PIB_Reel.lag_3;INSEE_ConsommationFinaleMenagesFR.Diff.lag_1;334,3;0,06;Level;Difference;1;1,0;0,22;0;0,68;0;8;0,9;-48,858016247320165
8,1;7,1;0,0;SP_SP500.lag_3;EUR003M_Index.Diff.lag_3;14,0;-596,14;Level;Difference;1;1,0;0,11;0;0,22;0;23;0,85;-48,866799065978405
19,4;28,2;0,08;STOXX_EUROSTOXX50.t;INSEE_ConfianceMenagesFR.Diff.t;11,01;-276,46;Level;Difference;1;1,0;0,06;0;0,58;0;21;0,17;-48,8698049463308
8,1;7,0;0,0;SP_SP500.lag_3;EUROSTAT_GDPEuroArea.Diff.lag_3;13,93;0,03;Level;Difference;1;1,0;0,14;0;0,61;0;21;0,86;-49,51680678358042
5,5;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SpreadOat10Y3M.lag_12;1,17;-482,07;Level;Level;1;1,0;-0,55;1;0,42;0;11;0,92;-50,37315216432229
5,8;4,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;PIB_Reel.pct.lag_12;0,67;1025,02;Level;Growth_rate;1;1,0;0,67;1;0,93;0;18;0,92;-50,63030948386708
18,9;22,2;0,05;STOXX_EUROSTOXX50.t;EUSA10_Curncy.pct.lag_12;9,35;36,45;Level;Growth_rate;1;1,0;0,17;0;0,81;0;41;0,25;-50,81774550076696
7,9;13,2;0,0;RDB_Nominal.lag_12;EUSA5_Curncy.Diff.lag_1;470,86;1178,19;Level;Difference;1;1,0;0,01;1;0,48;0;83;0,87;-50,98116412104689
6,2;8,3;0,0;RDB_Nominal.t;Spread6M3M.pct.t;366,63;11,21;Level;Growth_rate;1;1,0;0,06;0;0,36;0;36;0,91;-51,315855310555676
6,2;8,2;0,0;INSEE_PIBFR.lag_3;INSEE_PIBFR.Diff.lag_3;0,34;-0,03;Level;Difference;1;1,0;0,46;0;0,49;0;19;0,91;-51,38284468961054
10,5;9,5;0,0;INSEE_ProductionIndustrielle_France.lag_1;Spread10Y6M.pct.lag_12;1988,24;4,09;Level;Growth_rate;1;1,0;0,05;0;0,59;0;19;0,76;-51,68873165826863
6,0;5,4;0,0;INSEE_ConsommationFinaleMenagesFR.t;STOXX_EUROSTOXX50.Diff.lag_1;0,73;-0,37;Level;Difference;1;1,0;-0,02;1;0,28;0;28;0,91;-51,700612943784165
7,5;5,8;0,0;SP_SP500.t;Spread5Y3M.pct.lag_12;13,79;-3,88;Level;Growth_rate;1;1,0;0,31;0;0,97;0;0;0,86;-51,84448567099783
10,5;8,9;0,0;INSEE_ProductionIndustrielle_France.lag_1;EUR003M_Index.pct.lag_12;2015,61;-0,57;Level;Growth_rate;1;1,0;0,15;1;0,5;0;23;0,76;-52,42147487021238
6,4;6,5;0,0;PIB_Reel.lag_1;INSEE_ProductionIndustrielle_France.Diff.lag_3;330,48;67,36;Level;Difference;1;1,0;0,06;0;0,72;0;44;0,9;-52,87076942938905
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ConfianceMenagesFR.Diff.lag_1;1,21;5,47;Level;Difference;1;1,0;-0,13;0;0,73;0;5;0,92;-53,394587245636146
5,8;5,3;0,0;INSEE_ConsommationFinaleMenagesFR.t;EUSA10_Curncy.pct.lag_12;0,71;8,52;Level;Growth_rate;1;1,0;0,33;1;0,22;0;5;0,92;-53,7637809007007
5,4;4,5;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_ConsommationFinaleMenagesFR.pct.lag_1;0,06;-722,8;Level;Growth_rate;1;1,0;0,43;0;0,55;0;5;0,93;-54,356972276516665
6,0;5,4;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;STOXX_EUROSTOXX50.Diff.lag_1;0,73;-0,39;Level;Difference;1;1,0;-0,02;1;0,29;0;35;0,91;-55,195566038480976
5,7;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;INSEE_ConsommationFinaleMenagesFR.Diff.lag_12;1,18;-0,05;Level;Difference;1;1,0;0,19;0;0,29;0;13;0,92;-55,57355545584778
5,8;4,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y6M.lag_3;0,76;1261,71;Level;Level;1;1,0;-0,39;1;0,43;0;28;0,92;-55,83054298491902
6,3;8,4;0,0;INSEE_PIBFR.lag_12;RDB_Nominal.Diff.lag_12;0,4;-151,7;Level;Difference;1;1,0;0,71;0;0,23;0;30;0,9;-55,85916279747407
5,3;4,6;0,0;EUROSTAT_GDPEuroArea.lag_3;PIB_Reel.pct.lag_3;0,06;-409,2;Level;Growth_rate;1;1,0;0,71;0;0,46;0;31;0,93;-56,333157732316074
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_1;EUR003M_Index.lag_12;0,06;1159,75;Level;Level;1;1,0;-0,94;0;0,55;0;7;0,92;-56,446403478838945
7,7;12,2;0,0;RDB_Nominal.lag_12;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1;465,84;0,63;Level;Difference;1;1,0;0,19;1;0,46;0;89;0,87;-56,45435756951706
5,4;4,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;SpreadOat10Y3M.lag_12;1,17;-810,12;Level;Level;1;1,0;-0,52;1;0,53;0;7;0,93;-56,91369775754032
12,8;10,7;0,0;EURONEXT_CAC40.t;BBG_TauxOat10Y.pct.lag_12;9,31;2,63;Level;Growth_rate;1;1,0;0,32;0;0,61;0;8;0,62;-57,072645987596886
11,3;12,7;0,0;INSEE_ProductionIndustrielle_France.t;INSEE_ProductionIndustrielle_France.pct.lag_1;2012,89;-175,11;Level;Growth_rate;1;1,0;0,32;1;0,87;0;10;0,72;-57,51920776540567
6,0;8,2;0,0;INSEE_PIBFR.lag_1;Spread10Y6M.Diff.lag_3;0,33;-580,36;Level;Difference;1;1,0;-0,17;0;0,44;0;21;0,91;-57,71957129099328
6,7;9,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;EUR003M_Index.pct.t;1,32;0,49;Level;Growth_rate;1;1,0;-0,05;0;0,49;0;2;0,89;-58,85001167535247
11,9;11,2;0,01;EURONEXT_CAC40.lag_1;INSEE_ConfianceMenagesFR.lag_1;8,15;171,18;Level;Level;1;1,0;0,74;0;0,08;0;7;0,66;-58,9247152336586
11,6;16,6;0,0;EUSA5_Curncy.lag_1;Spread5Y3M.lag_3;-20183,03;20511,09;Level;Level;1;1,0;0,8;1;0,03;0;24;0,65;-58,94037861916843
19,9;23,7;0,11;STOXX_EUROSTOXX50.t;INSEE_ProductionIndustrielle_France.pct.t;11,03;-102,86;Level;Growth_rate;1;1,0;0,28;0;0,12;0;34;0,15;-59,02555159286155
6,0;6,9;0,0;INSEE_PIBFR.lag_1;SP_SP500.Diff.lag_12;0,33;-1,79;Level;Difference;1;1,0;-0,05;1;0,28;0;8;0,91;-59,20249381616057
