"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
6,5;9,2;0;"RDB_Nominal.t";"Spread10Y3M.t";375,92;865,59;"Level";"Level";1;1;-0,39;0;0,92;0;40;0,9
6,5;9,6;0;"RDB_Nominal.lag_1";"Spread10Y3M.t";383,07;949,9;"Level";"Level";1;1;-0,4;0;0,9;0;55;0,9
6,5;9,1;0;"RDB_Nominal.t";"Spread5Y6M.t";371,62;1414,32;"Level";"Level";1;1;-0,18;0;0,81;0;36;0,9
6,5;9,6;0;"RDB_Nominal.lag_1";"Spread5Y6M.t";378,17;1517,21;"Level";"Level";1;1;-0,18;0;0,83;0;51;0,9
6,5;7,2;0;"PIB_Reel.lag_12";"Spread5Y6M.t";386,6;1987,14;"Level";"Level";1;1;-0,2;0;0,66;0;18;0,9
6,5;9,3;0;"RDB_Nominal.t";"Spread10Y6M.t";374,77;835,28;"Level";"Level";1;1;-0,35;0;0,9;0;40;0,9
6,5;9,7;0;"RDB_Nominal.lag_1";"Spread10Y6M.t";381,84;922,69;"Level";"Level";1;1;-0,36;0;0,88;0;55;0,9
6,5;9,7;0;"RDB_Nominal.t";"Spread5Y3M.lag_1";371,66;947,89;"Level";"Level";1;1;-0,25;0;0,5;0;33;0,9
6,5;10,2;0;"RDB_Nominal.lag_1";"Spread5Y3M.lag_1";378,29;1041,52;"Level";"Level";1;1;-0,26;0;0,52;0;46;0,9
6,5;8,5;0;"INSEE_PIBFR.lag_12";"Spread5Y3M.lag_1";0,39;1416,96;"Level";"Level";1;1;-0,27;0;0,9;0;16;0,9
6,5;9,7;0;"RDB_Nominal.t";"Spread10Y3M.lag_1";373,5;591,88;"Level";"Level";1;1;-0,39;0;0,7;0;38;0,9
6,5;10;0;"RDB_Nominal.lag_1";"Spread10Y3M.lag_1";380,54;670,06;"Level";"Level";1;1;-0,39;0;0,7;0;52;0,9
6,5;9,8;0;"RDB_Nominal.t";"Spread5Y6M.lag_1";370,32;832,53;"Level";"Level";1;1;-0,19;0;0,48;0;35;0,9
6,5;10,2;0;"RDB_Nominal.lag_1";"Spread5Y6M.lag_1";376,85;938,95;"Level";"Level";1;1;-0,19;0;0,5;0;48;0,9
6,5;8,6;0;"INSEE_PIBFR.lag_12";"Spread5Y6M.lag_1";0,39;1343,29;"Level";"Level";1;1;-0,2;0;0,89;0;17;0,9
6,5;9,7;0;"RDB_Nominal.t";"Spread10Y6M.lag_1";372,45;541,1;"Level";"Level";1;1;-0,35;0;0,68;0;39;0,9
6,5;10,1;0;"RDB_Nominal.lag_1";"Spread10Y6M.lag_1";379,43;625,27;"Level";"Level";1;1;-0,36;0;0,68;0;53;0,9
6,5;10,3;0;"RDB_Nominal.lag_3";"Spread6M3M.t";399,37;10036,3;"Level";"Level";1;1;-0,66;0;0,34;0;30;0,9
6,5;7,9;0;"PIB_Reel.lag_12";"Spread6M3M.t";387,61;6478,37;"Level";"Level";1;1;-0,65;0;0,38;0;8;0,9
6,5;7,8;0;"PIB_Reel.lag_12";"Spread6M3M.lag_1";397,17;14855,38;"Level";"Level";1;1;-0,67;0;0,2;0;2;0,9
6,5;7,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"EUROSTAT_GDPEuroArea.Diff.t";1,32;0,12;"Level";"Difference";1;1;-0,06;1;0,63;0;32;0,9
6,5;8,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"EUROSTAT_GDPEuroArea.Diff.lag_1";1,31;0,1;"Level";"Difference";1;1;0;1;0,53;0;17;0,9
6,5;9,8;0;"RDB_Nominal.lag_3";"STOXX_EUROSTOXX50.Diff.t";388,62;-1,85;"Level";"Difference";1;1;0,01;1;0,52;0;33;0,9
6,5;8,4;0;"RDB_Nominal.t";"EURONEXT_CAC40.Diff.t";369,17;-1,09;"Level";"Difference";1;1;0,06;1;0,64;0;55;0,9
6,5;9,7;0;"RDB_Nominal.lag_3";"EURONEXT_CAC40.Diff.t";390,09;-1,32;"Level";"Difference";1;1;0,07;0;0,47;0;40;0,9
6,5;7,2;0;"PIB_Reel.lag_12";"EUSA10_Curncy.Diff.t";380,55;1791,34;"Level";"Difference";1;1;0;0;0,16;0;33;0,9
6,5;7,5;0;"PIB_Reel.lag_12";"Spread5Y3M.Diff.t";380,42;2748,17;"Level";"Difference";1;1;0,01;1;0,09;0;44;0,9
6,5;7,3;0;"PIB_Reel.lag_12";"Spread10Y3M.Diff.t";381,66;1795,37;"Level";"Difference";1;1;-0,04;0;0,12;0;36;0,9
6,5;7,3;0;"PIB_Reel.lag_12";"Spread10Y6M.Diff.t";381,9;1861,38;"Level";"Difference";1;1;-0,04;0;0,16;0;34;0,9
6,5;10,2;0;"RDB_Nominal.lag_3";"EUR006M_Index.Diff.t";384,35;5357,89;"Level";"Difference";1;1;0,22;0;0,54;0;27;0,9
6,5;7,6;0;"PIB_Reel.lag_12";"EUR006M_Index.Diff.t";376,77;5374,09;"Level";"Difference";1;1;0,22;0;0,71;0;10;0,9
6,5;8,9;0;"RDB_Nominal.t";"EUR003M_Index.Diff.t";365,71;3535,16;"Level";"Difference";1;1;0,21;0;0,27;0;34;0,9
6,5;10,4;0;"RDB_Nominal.lag_3";"EUR003M_Index.Diff.t";385,29;4553,24;"Level";"Difference";1;1;0,21;0;0,28;0;20;0,9
6,5;7,7;0;"PIB_Reel.lag_12";"EUR003M_Index.Diff.t";377,01;5940,22;"Level";"Difference";1;1;0,2;0;0,78;0;7;0,9
6,5;7,3;0;"PIB_Reel.lag_12";"Chomage.Diff.t";370,6;-3424,97;"Level";"Difference";1;1;-0,31;1;0,72;0;37;0,9
6,5;8,8;0;"RDB_Nominal.t";"INSEE_ConsommationFinaleMenagesFR.Diff.t";368,1;-0,01;"Level";"Difference";1;1;0,2;0;0,65;0;47;0,9
6,5;9,2;0;"RDB_Nominal.lag_1";"INSEE_ConsommationFinaleMenagesFR.Diff.t";374,61;-0,04;"Level";"Difference";1;1;0,2;0;0,54;0;62;0,9
6,5;10,2;0;"RDB_Nominal.lag_3";"INSEE_ConsommationFinaleMenagesFR.Diff.t";389,72;-0,13;"Level";"Difference";1;1;0,21;0;0,43;0;30;0,9
6,5;10,1;0;"RDB_Nominal.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";386,79;0,27;"Level";"Difference";1;1;0,16;0;0,37;0;31;0,9
6,5;7,8;0;"PIB_Reel.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";378,51;0,43;"Level";"Difference";1;1;0,15;1;0,5;0;16;0,9
6,5;9;0;"RDB_Nominal.t";"INSEE_ProductionIndustrielle_France.Diff.t";367,76;-39,74;"Level";"Difference";1;1;-0,07;0;0,66;0;46;0,9
6,5;9,4;0;"RDB_Nominal.lag_1";"INSEE_ProductionIndustrielle_France.Diff.t";374,14;-2,18;"Level";"Difference";1;1;-0,08;0;0,52;0;62;0,9
6,5;10,3;0;"RDB_Nominal.lag_3";"INSEE_ProductionIndustrielle_France.Diff.t";388,43;13,01;"Level";"Difference";1;1;-0,08;0;0,33;0;31;0,9
6,5;7,8;0;"PIB_Reel.lag_12";"INSEE_ProductionIndustrielle_France.Diff.t";381,12;47,19;"Level";"Difference";1;1;-0,09;0;0,57;0;13;0,89
6,5;9,7;0;"RDB_Nominal.t";"RDB_Nominal.Diff.t";367,23;13,99;"Level";"Difference";1;1;0,69;0;0,65;0;48;0,9
6,5;9,8;0;"RDB_Nominal.lag_1";"RDB_Nominal.Diff.t";366,62;134,87;"Level";"Difference";1;1;0,67;1;0,65;0;63;0,9
6,5;6,4;0;"PIB_Reel.lag_1";"RDB_Nominal.Diff.t";322,62;167,2;"Level";"Difference";1;1;0,67;0;0,85;0;43;0,9
6,5;9,7;0;"RDB_Nominal.lag_3";"RDB_Nominal.Diff.t";367,23;381,23;"Level";"Difference";1;1;0,64;1;0,65;0;48;0,9
6,5;9,1;0;"RDB_Nominal.t";"RDB_Nominal.Diff.lag_1";355,1;228,17;"Level";"Difference";1;1;0,69;0;0,81;0;50;0,9
6,5;9,8;0;"RDB_Nominal.lag_1";"RDB_Nominal.Diff.lag_1";360,7;233,83;"Level";"Difference";1;1;0,69;0;0,7;0;62;0,9
6,5;7,4;0;"PIB_Reel.lag_12";"RDB_Nominal.Diff.lag_1";360,14;356,88;"Level";"Difference";1;1;0,67;0;0,64;0;24;0,9
6,5;7,6;0;"PIB_Reel.lag_12";"BBG_TauxOat10Y.Diff.t";379,19;895,33;"Level";"Difference";1;1;0,08;0;0,29;0;21;0,9
6,5;7,6;0;"PIB_Reel.lag_12";"SpreadOat10Y3M.Diff.t";379,8;837,43;"Level";"Difference";1;1;0,05;0;0,26;0;21;0,9
6,5;7,6;0;"PIB_Reel.lag_12";"SpreadOAT10Y6M.Diff.t";379,88;856,73;"Level";"Difference";1;1;0,05;0;0,29;0;20;0,9
6,5;9;0;"RDB_Nominal.t";"SP_SP500.Diff.t";368,09;-0,09;"Level";"Difference";1;1;0,11;0;0,51;0;48;0,9
6,5;9,4;0;"RDB_Nominal.lag_1";"SP_SP500.Diff.t";374,65;-0,55;"Level";"Difference";1;1;0,12;0;0,51;0;64;0,9
6,5;10,4;0;"RDB_Nominal.lag_3";"SP_SP500.Diff.t";389,1;-0,81;"Level";"Difference";1;1;0,12;0;0,3;0;34;0,9
6,5;8,5;0;"PIB_Reel.lag_12";"SP_SP500.Diff.t";379,91;1,24;"Level";"Difference";1;1;0,08;0;0,46;0;10;0,9
6,5;10,3;0;"RDB_Nominal.t";"PIB_Reel.Diff.t";367,3;70;"Level";"Difference";1;1;0,08;0;0,25;0;36;0,9
6,5;11,6;0;"RDB_Nominal.lag_3";"PIB_Reel.Diff.t";387,44;90;"Level";"Difference";1;1;0,07;0;0,31;0;25;0,9
6,5;7,9;0;"PIB_Reel.lag_12";"PIB_Reel.Diff.t";379,68;155,16;"Level";"Difference";1;1;0,05;1;0,51;0;7;0,9
6,5;8,8;0;"RDB_Nominal.t";"Spread6M3M.Diff.t";367,63;4805,3;"Level";"Difference";1;1;0,06;1;0,13;0;56;0,9
6,5;9,2;0;"RDB_Nominal.lag_1";"Spread6M3M.Diff.t";373,76;4739,16;"Level";"Difference";1;1;0,06;1;0,14;0;71;0,9
6,5;10,1;0;"RDB_Nominal.lag_3";"Spread6M3M.Diff.t";387,79;7007,84;"Level";"Difference";1;1;0,06;1;0,06;0;42;0,9
6,5;7,8;0;"PIB_Reel.lag_12";"STOXX_EUROSTOXX50.pct.t";375,43;-21,88;"Level";"Growth_rate";1;1;-0,3;0;0,58;0;6;0,9
6,5;7,9;0;"PIB_Reel.lag_12";"EURONEXT_CAC40.pct.t";378,66;-12,37;"Level";"Growth_rate";1;1;-0,23;0;0,54;0;8;0,9
6,5;4,4;0;"SP_SP500.t";"STOXX_EUROSTOXX50.pct.lag_1";13,02;-100,05;"Level";"Growth_rate";1;1;-0,2;1;0,71;0;0;0,89
6,5;5,2;0;"SP_SP500.lag_1";"STOXX_EUROSTOXX50.pct.lag_1";13,23;-99,54;"Level";"Growth_rate";1;1;-0,2;1;0,47;0;81;0,9
6,5;7,9;0;"PIB_Reel.lag_12";"STOXX_EUROSTOXX50.pct.lag_1";376,51;-14,32;"Level";"Growth_rate";1;1;-0,37;0;0,36;0;6;0,9
6,5;8,9;0;"RDB_Nominal.t";"EUSA5_Curncy.pct.t";368,09;0,15;"Level";"Growth_rate";1;1;-0,01;0;0,46;0;43;0,9
6,5;10,3;0;"RDB_Nominal.lag_3";"EUSA5_Curncy.pct.t";388,49;0,24;"Level";"Growth_rate";1;1;-0,02;0;0,33;0;26;0,9
6,5;7,7;0;"PIB_Reel.lag_12";"EUSA5_Curncy.pct.t";381,4;0,5;"Level";"Growth_rate";1;1;-0,04;1;0,6;0;6;0,9
6,5;8,7;0;"RDB_Nominal.t";"EUR006M_Index.pct.t";368,12;-0,06;"Level";"Growth_rate";1;1;0,07;0;0,6;0;48;0,9
6,5;9,2;0;"RDB_Nominal.lag_1";"EUR006M_Index.pct.t";374,33;-0,1;"Level";"Growth_rate";1;1;0,07;0;0,48;0;63;0,9
6,5;10,2;0;"RDB_Nominal.lag_3";"EUR006M_Index.pct.t";388,34;-0,01;"Level";"Growth_rate";1;1;0,06;0;0,37;0;30;0,9
6,5;8,9;0;"PIB_Reel.lag_12";"INSEE_ConfianceMenagesFR.pct.t";375,02;-47,2;"Level";"Growth_rate";1;1;-0,28;0;0,42;0;4;0,9
6,5;9,9;0;"RDB_Nominal.t";"INSEE_ConfianceMenagesFR.pct.lag_1";363,77;-33,18;"Level";"Growth_rate";1;1;-0,32;0;0,76;0;41;0,9
6,5;10,4;0;"RDB_Nominal.lag_1";"INSEE_ConfianceMenagesFR.pct.lag_1";369,51;-35,94;"Level";"Growth_rate";1;1;-0,32;0;0,68;0;56;0,9
6,5;11,3;0;"RDB_Nominal.lag_3";"INSEE_ConfianceMenagesFR.pct.lag_1";382,84;-41,45;"Level";"Growth_rate";1;1;-0,31;0;0,57;0;29;0,9
6,5;9,9;0;"RDB_Nominal.t";"INSEE_ConsommationFinaleMenagesFR.pct.t";368,34;-27,36;"Level";"Growth_rate";1;1;0,39;0;0,43;0;47;0,9
6,5;10,3;0;"RDB_Nominal.lag_1";"INSEE_ConsommationFinaleMenagesFR.pct.t";375,28;-92,32;"Level";"Growth_rate";1;1;0,39;0;0,38;0;60;0,9
6,5;11,1;0;"RDB_Nominal.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.t";391,87;-271,45;"Level";"Growth_rate";1;1;0,4;0;0,42;0;28;0,9
6,5;9,9;0;"PIB_Reel.lag_12";"INSEE_ConsommationFinaleMenagesFR.pct.t";376,15;400,64;"Level";"Growth_rate";1;1;0,36;1;0,33;0;12;0,9
6,5;11,3;0;"RDB_Nominal.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.lag_1";389,1;-61,36;"Level";"Growth_rate";1;1;0,39;1;0,34;0;29;0,9
6,5;9,9;0;"PIB_Reel.lag_12";"INSEE_ConsommationFinaleMenagesFR.pct.lag_1";375,3;478,23;"Level";"Growth_rate";1;1;0,35;1;0,17;0;16;0,9
6,5;10;0;"RDB_Nominal.t";"CPI_Excl_Tabac.pct.t";354,09;562,52;"Level";"Growth_rate";1;1;0,65;0;0,42;0;29;0,9
6,5;10,3;0;"RDB_Nominal.lag_1";"CPI_Excl_Tabac.pct.t";357,43;671,6;"Level";"Growth_rate";1;1;0,64;0;0,45;0;39;0,9
6,5;11,1;0;"RDB_Nominal.lag_3";"CPI_Excl_Tabac.pct.t";366,86;842,48;"Level";"Growth_rate";1;1;0,63;0;0,63;0;16;0,9
6,5;8,2;0;"PIB_Reel.lag_12";"CPI_Excl_Tabac.pct.t";363,29;682,52;"Level";"Growth_rate";1;1;0,64;0;0,84;0;10;0,9
6,5;10,5;0;"RDB_Nominal.t";"CPI_Excl_Tabac.pct.lag_1";360,25;317,04;"Level";"Growth_rate";1;1;0,65;0;0,38;0;38;0,9
6,5;10,9;0;"RDB_Nominal.lag_1";"CPI_Excl_Tabac.pct.lag_1";363,96;413,11;"Level";"Growth_rate";1;1;0,64;0;0,39;0;49;0,9
6,5;11,5;0;"RDB_Nominal.lag_3";"CPI_Excl_Tabac.pct.lag_1";372,86;613,9;"Level";"Growth_rate";1;1;0,63;0;0,58;0;23;0,9
6,5;12,7;0;"RDB_Nominal.lag_3";"CPI_Excl_Tabac.pct.lag_3";387,61;26,96;"Level";"Growth_rate";1;1;0,65;0;0,38;0;30;0,9
6,5;10,2;0;"RDB_Nominal.lag_3";"INSEE_ProductionIndustrielle_France.pct.t";387,69;78,5;"Level";"Growth_rate";1;1;0,06;1;0,34;0;35;0,9
6,5;7,3;0;"PIB_Reel.lag_12";"RDB_Nominal.pct.lag_3";320,76;785,14;"Level";"Growth_rate";1;1;0,91;1;0,67;0;3;0,9
6,5;7;0;"SP_SP500.t";"SP_SP500.lag_12";7,32;7;"Level";"Level";1;1;0,91;1;0,02;0;31;0,9
6,5;7,8;0;"PIB_Reel.lag_12";"SP_SP500.lag_12";316,73;2,46;"Level";"Level";1;1;0,96;0;0,14;0;19;0,9
6,5;7,8;0;"PIB_Reel.lag_12";"Spread6M3M.pct.t";379,59;5,08;"Level";"Growth_rate";1;1;0,09;0;0,26;0;6;0,9
6,5;9,2;0;"RDB_Nominal.t";"STOXX_EUROSTOXX50.Diff.lag_1";367,9;-0,38;"Level";"Difference";1;1;-0,02;1;0,69;0;47;0,9
6,5;9,6;0;"RDB_Nominal.lag_1";"STOXX_EUROSTOXX50.Diff.lag_1";374,02;-0,48;"Level";"Difference";1;1;-0,02;1;0,58;0;61;0,9
6,5;10,6;0;"RDB_Nominal.lag_3";"STOXX_EUROSTOXX50.Diff.lag_1";388,19;-0,66;"Level";"Difference";1;1;-0,01;1;0,46;0;27;0,9
6,5;8,9;0;"PIB_Reel.lag_12";"STOXX_EUROSTOXX50.Diff.lag_1";381,08;0,5;"Level";"Difference";1;1;-0,06;0;0,53;0;13;0,9
6,5;9,5;0;"RDB_Nominal.t";"EURONEXT_CAC40.Diff.lag_1";367,99;0,06;"Level";"Difference";1;1;0,03;1;0,64;0;47;0,9
6,5;10;0;"RDB_Nominal.lag_1";"EURONEXT_CAC40.Diff.lag_1";374,17;-0,02;"Level";"Difference";1;1;0,03;1;0,52;0;62;0,9
6,5;10,9;0;"RDB_Nominal.lag_3";"EURONEXT_CAC40.Diff.lag_1";388,45;-0,16;"Level";"Difference";1;1;0,04;1;0,4;0;30;0,9
6,5;9,1;0;"PIB_Reel.lag_12";"EURONEXT_CAC40.Diff.lag_1";380,66;0,61;"Level";"Difference";1;1;0;0;0,44;0;15;0,9
6,5;8,5;0;"RDB_Nominal.t";"EUSA10_Curncy.Diff.lag_1";369,48;1417,85;"Level";"Difference";1;1;-0,07;0;0,93;0;40;0,9
6,5;9;0;"RDB_Nominal.lag_1";"EUSA10_Curncy.Diff.lag_1";375,75;1471,64;"Level";"Difference";1;1;-0,07;0;0,85;0;54;0,9
6,5;6,6;0;"PIB_Reel.lag_1";"EUSA10_Curncy.Diff.lag_1";331,59;1058,34;"Level";"Difference";1;1;-0,05;0;0,84;0;48;0,9
6,5;10,3;0;"RDB_Nominal.lag_3";"EUSA10_Curncy.Diff.lag_1";389,88;1420,07;"Level";"Difference";1;1;-0,07;0;0,74;0;26;0,9
6,5;6,6;0;"PIB_Reel.lag_1";"EUSA5_Curncy.Diff.lag_1";330,88;1716,84;"Level";"Difference";1;1;0;0;0,93;0;36;0,9
6,5;10,3;0;"RDB_Nominal.lag_3";"EUSA5_Curncy.Diff.lag_1";388,6;2034,39;"Level";"Difference";1;1;-0,01;1;0,71;0;20;0,9
6,5;10,1;0;"RDB_Nominal.lag_3";"Spread5Y3M.Diff.lag_1";389,69;2125,36;"Level";"Difference";1;1;-0,06;1;0,66;0;25;0,9
6,5;6,4;0;"PIB_Reel.lag_1";"Spread10Y3M.Diff.lag_1";332,34;1224,73;"Level";"Difference";1;1;-0,09;0;0,64;0;55;0,9
6,5;10,1;0;"RDB_Nominal.lag_3";"Spread10Y3M.Diff.lag_1";390,7;1482,65;"Level";"Difference";1;1;-0,1;1;0,62;0;31;0,9
6,5;10,2;0;"RDB_Nominal.lag_3";"Spread5Y6M.Diff.lag_1";389,5;1810,92;"Level";"Difference";1;1;-0,07;1;0,59;0;26;0,9
6,5;8,5;0;"RDB_Nominal.t";"Spread10Y6M.Diff.lag_1";370,18;1392,41;"Level";"Difference";1;1;-0,11;0;0,84;0;47;0,9
6,5;6,5;0;"PIB_Reel.lag_1";"Spread10Y6M.Diff.lag_1";332;981;"Level";"Difference";1;1;-0,09;0;0,64;0;53;0,9
6,5;10,2;0;"RDB_Nominal.lag_3";"Spread10Y6M.Diff.lag_1";390,49;1342,76;"Level";"Difference";1;1;-0,11;1;0,61;0;30;0,9
6,5;9,3;0;"RDB_Nominal.t";"EUR006M_Index.Diff.lag_1";365,01;5851,64;"Level";"Difference";1;1;0,16;0;0,53;0;23;0,9
6,5;9,7;0;"RDB_Nominal.lag_1";"EUR006M_Index.Diff.lag_1";371,01;6078,38;"Level";"Difference";1;1;0,16;0;0,49;0;34;0,9
6,5;7,3;0;"PIB_Reel.lag_1";"EUR006M_Index.Diff.lag_1";328,22;5553,03;"Level";"Difference";1;1;0,16;0;0,6;0;25;0,9
6,5;10,8;0;"RDB_Nominal.lag_3";"EUR006M_Index.Diff.lag_1";384,77;6895,26;"Level";"Difference";1;1;0,15;0;0,69;0;15;0,9
6,5;9,5;0;"RDB_Nominal.t";"EUR003M_Index.Diff.lag_1";366,98;2010,55;"Level";"Difference";1;1;0,17;0;0,08;0;37;0,9
6,5;9,8;0;"RDB_Nominal.lag_1";"EUR003M_Index.Diff.lag_1";372,84;2579,82;"Level";"Difference";1;1;0,16;0;0,09;0;48;0,9
6,5;10,8;0;"RDB_Nominal.lag_3";"EUR003M_Index.Diff.lag_1";386,62;3321,42;"Level";"Difference";1;1;0,16;0;0,17;0;22;0,9
6,5;8,5;0;"PIB_Reel.lag_12";"INSEE_ConfianceMenagesFR.Diff.lag_1";379,39;-60,98;"Level";"Difference";1;1;-0,09;0;0,67;0;9;0,9
6,5;8,8;0;"RDB_Nominal.t";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_1";367,88;0,01;"Level";"Difference";1;1;0,22;0;0,62;0;47;0,9
6,5;9,3;0;"RDB_Nominal.lag_1";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_1";374,11;0;"Level";"Difference";1;1;0,22;0;0,51;0;62;0,9
6,5;10,3;0;"RDB_Nominal.lag_3";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_1";389,35;-0,08;"Level";"Difference";1;1;0,23;0;0,4;0;29;0,9
6,5;8,1;0;"PIB_Reel.lag_12";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_1";379,21;0,14;"Level";"Difference";1;1;0,21;1;0,62;0;9;0,9
6,5;10,1;0;"RDB_Nominal.lag_3";"CPI_Excl_Tabac.Diff.lag_1";385,95;378,92;"Level";"Difference";1;1;0,17;0;0,2;0;12;0,9
6,5;7,8;0;"PIB_Reel.lag_12";"CPI_Excl_Tabac.Diff.lag_1";378,37;375,36;"Level";"Difference";1;1;0,17;1;0,36;0;4;0,9
6,5;7,7;0;"PIB_Reel.lag_12";"INSEE_ProductionIndustrielle_France.Diff.lag_1";380,8;182,65;"Level";"Difference";1;1;-0,01;0;0,6;0;13;0,9
6,5;8,7;0;"RDB_Nominal.t";"BBG_TauxOat10Y.Diff.lag_1";367,93;815,75;"Level";"Difference";1;1;0,01;0;0,84;0;41;0,9
6,5;9,2;0;"RDB_Nominal.lag_1";"BBG_TauxOat10Y.Diff.lag_1";374,11;880,01;"Level";"Difference";1;1;0;0;0,73;0;55;0,9
6,5;6,5;0;"PIB_Reel.lag_1";"BBG_TauxOat10Y.Diff.lag_1";330,76;844,5;"Level";"Difference";1;1;0;0;0,89;0;47;0,9
6,5;10,3;0;"RDB_Nominal.lag_3";"BBG_TauxOat10Y.Diff.lag_1";388,31;913,96;"Level";"Difference";1;1;0;0;0,64;0;26;0,9
6,5;8,6;0;"RDB_Nominal.t";"SpreadOat10Y3M.Diff.lag_1";368,36;853,41;"Level";"Difference";1;1;-0,02;0;0,82;0;46;0,9
6,5;9,1;0;"RDB_Nominal.lag_1";"SpreadOat10Y3M.Diff.lag_1";374,58;910,09;"Level";"Difference";1;1;-0,02;0;0,71;0;59;0,9
6,5;6,3;0;"PIB_Reel.lag_1";"SpreadOat10Y3M.Diff.lag_1";331,24;945,25;"Level";"Difference";1;1;-0,03;0;0,79;0;51;0,9
6,5;10,2;0;"RDB_Nominal.lag_3";"SpreadOat10Y3M.Diff.lag_1";388,78;928,52;"Level";"Difference";1;1;-0,03;1;0,59;0;28;0,9
6,5;8,7;0;"RDB_Nominal.t";"SpreadOAT10Y6M.Diff.lag_1";368,32;755,1;"Level";"Difference";1;1;-0,02;0;0,8;0;46;0,9
6,5;9,1;0;"RDB_Nominal.lag_1";"SpreadOAT10Y6M.Diff.lag_1";374,54;821,37;"Level";"Difference";1;1;-0,02;0;0,68;0;60;0,9
6,5;6,4;0;"PIB_Reel.lag_1";"SpreadOAT10Y6M.Diff.lag_1";331,14;796,47;"Level";"Difference";1;1;-0,02;0;0,78;0;50;0,9
6,5;10,2;0;"RDB_Nominal.lag_3";"SpreadOAT10Y6M.Diff.lag_1";388,74;835,88;"Level";"Difference";1;1;-0,03;1;0,56;0;28;0,9
6,5;10,6;0;"RDB_Nominal.lag_3";"SP_SP500.Diff.lag_1";388,34;-0,02;"Level";"Difference";1;1;0,08;0;0,38;0;30;0,9
6,5;8,5;0;"PIB_Reel.lag_12";"SP_SP500.Diff.lag_1";380,14;1,36;"Level";"Difference";1;1;0,05;0;0,46;0;14;0,9
6,5;10,9;0;"RDB_Nominal.lag_3";"PIB_Reel.Diff.lag_1";386,31;91,67;"Level";"Difference";1;1;0,16;0;0,28;0;25;0,9
6,5;7,6;0;"PIB_Reel.lag_12";"PIB_Reel.Diff.lag_1";377,63;169,92;"Level";"Difference";1;1;0,14;1;0,53;0;7;0,9
6,5;7,6;0;"PIB_Reel.lag_12";"Spread6M3M.Diff.lag_1";380,15;17168,55;"Level";"Difference";1;1;0,02;0;0,81;0;7;0,9
6,5;8,7;0;"RDB_Nominal.t";"EUR006M_Index.pct.lag_1";368,02;0;"Level";"Growth_rate";1;1;0,07;0;0,62;0;47;0,9
6,5;9,2;0;"RDB_Nominal.lag_1";"EUR006M_Index.pct.lag_1";374,17;-0,01;"Level";"Growth_rate";1;1;0,07;0;0,5;0;62;0,9
6,5;10,2;0;"RDB_Nominal.lag_3";"EUR006M_Index.pct.lag_1";388,35;-0,02;"Level";"Growth_rate";1;1;0,07;0;0,38;0;30;0,9
6,5;11,1;0;"RDB_Nominal.lag_3";"BBG_TauxOat10Y.pct.lag_1";389,17;1,33;"Level";"Growth_rate";1;1;-0,08;1;0,41;0;26;0,9
6,5;10,8;0;"RDB_Nominal.lag_3";"Spread5Y6M.pct.lag_1";388,68;1,35;"Level";"Growth_rate";1;1;-0,03;1;0,44;0;24;0,9
6,5;7,8;0;"PIB_Reel.lag_12";"EUR003M_Index.pct.lag_1";381,17;0,26;"Level";"Growth_rate";1;1;-0,04;1;0,49;0;7;0,9
6,5;8,8;0;"RDB_Nominal.t";"STOXX_EUROSTOXX50.lag_3";365,41;0,38;"Level";"Level";1;1;0,45;0;0,58;0;43;0,9
6,5;9,3;0;"RDB_Nominal.lag_1";"STOXX_EUROSTOXX50.lag_3";370,4;0,54;"Level";"Level";1;1;0,45;0;0,5;0;56;0,9
6,5;10,3;0;"RDB_Nominal.lag_3";"STOXX_EUROSTOXX50.lag_3";383,91;0,61;"Level";"Level";1;1;0,45;0;0,42;0;26;0,9
6,5;10,1;0;"RDB_Nominal.lag_3";"EURONEXT_CAC40.lag_3";358,39;1,08;"Level";"Level";1;1;0,83;0;0,61;0;25;0,9
6,5;7,5;0;"PIB_Reel.lag_12";"EURONEXT_CAC40.lag_3";352,32;1,04;"Level";"Level";1;1;0,83;0;0,61;0;15;0,9
6,5;8,3;0;"PIB_Reel.lag_12";"EUSA10_Curncy.lag_3";369,89;-477,96;"Level";"Level";1;1;-0,63;0;0,38;0;14;0,9
6,5;9,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"EUSA5_Curncy.lag_3";1,23;-1467,37;"Level";"Level";1;1;-0,62;0;0,27;0;8;0,89
