"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
5,5;4,4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"PIB_Reel.Diff.lag_12";0,81;-8,5;"Level";"Difference";1;1;0,39;1;0,57;1;1;0,89
5,5;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread6M3M.Diff.lag_12";1,24;-6426,96;"Level";"Difference";1;1;0,19;0;0,61;0;0;0,88
5,5;6,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread6M3M.Diff.lag_12";1,3;-6003,26;"Level";"Difference";1;1;0,18;0;0,65;0;0;0,88
5,5;4,5;0;"EUROSTAT_GDPEuroArea.t";"STOXX_EUROSTOXX50.pct.lag_12";0,06;32,76;"Level";"Growth_rate";1;1;-0,51;0;0,82;0;9;0,89
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"EURONEXT_CAC40.pct.lag_12";0,06;35,92;"Level";"Growth_rate";1;1;-0,47;0;0,55;2;1;0,89
5,5;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_PIBFR.pct.lag_12";1,15;896,86;"Level";"Growth_rate";1;1;0,7;1;0,94;1;0;0,89
5,5;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_PIBFR.pct.lag_12";0,06;448,71;"Level";"Growth_rate";1;1;0,73;0;0,85;0;8;0,89
5,5;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_PIBFR.pct.lag_12";1,2;863,02;"Level";"Growth_rate";1;1;0,71;0;0,93;1;0;0,89
5,5;4,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_PIBFR.pct.lag_12";0,78;559,3;"Level";"Growth_rate";1;1;0,72;1;0,87;1;0;0,89
5,5;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"PIB_Reel.pct.lag_12";0,06;213,19;"Level";"Growth_rate";1;1;0,61;0;0,75;0;9;0,89
5,5;4,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"PIB_Reel.pct.lag_12";0,79;285,15;"Level";"Growth_rate";1;1;0,6;1;0,73;1;0;0,89
5,5;4,8;0;"EUROSTAT_GDPEuroArea.t";"EUSA10_Curncy.pct.lag_12";0,06;7,3;"Level";"Growth_rate";1;1;0,12;1;0,1;0;10;0,89
5,5;4,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA10_Curncy.pct.lag_12";0,81;4,27;"Level";"Growth_rate";1;1;0,14;0;0,32;1;0;0,89
5,5;5,5;0;"EUROSTAT_GDPEuroArea.t";"BBG_TauxOat10Y.pct.lag_12";0,06;4,25;"Level";"Growth_rate";1;1;0,28;0;0,16;0;14;0,89
5,5;4,8;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"BBG_TauxOat10Y.pct.lag_12";0,8;2,52;"Level";"Growth_rate";1;1;0,31;0;0,37;1;0;0,89
5,5;22,7;0;"EUROSTAT_GDPEuroArea.lag_3";"EUSA5_Curncy.pct.lag_12";0,06;-0,14;"Level";"Growth_rate";1;1;0,25;0;0,52;0;17;0,89
5,5;26,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"EUSA5_Curncy.pct.lag_12";0,81;-0,1;"Level";"Growth_rate";1;1;0,25;0;0,58;1;1;0,89
5,5;11,9;0;"EUROSTAT_GDPEuroArea.lag_3";"EUR006M_Index.pct.lag_12";0,06;0,25;"Level";"Growth_rate";1;1;0,13;0;0,87;0;15;0,89
5,5;4,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ConfianceMenagesFR.pct.lag_12";1,18;82,69;"Level";"Growth_rate";1;1;0,42;1;0,99;2;0;0,89
5,5;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ConfianceMenagesFR.pct.lag_12";1,23;70,9;"Level";"Growth_rate";1;1;0,44;1;0,97;1;0;0,89
5,5;4,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_12";1,14;292,5;"Level";"Growth_rate";1;1;0,67;1;0,96;1;0;0,89
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_12";0,06;-30,6;"Level";"Growth_rate";1;1;0,73;0;0,76;0;16;0,89
5,5;4,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_12";1,18;317,55;"Level";"Growth_rate";1;1;0,67;1;0,88;1;0;0,89
5,5;5,5;0;"INSEE_PIBFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_12";0,56;-424,49;"Level";"Growth_rate";1;1;0,79;1;0,88;1;2;0,89
5,5;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_12";0,83;-67,66;"Level";"Growth_rate";1;1;0,74;0;0,86;1;1;0,89
5,5;5,7;0;"EUROSTAT_GDPEuroArea.lag_3";"CPI_Excl_Tabac.pct.lag_12";0,06;-191,85;"Level";"Growth_rate";1;1;-0,24;0;0,51;0;19;0,89
5,5;7,3;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"CPI_Excl_Tabac.pct.lag_12";0,81;-92,69;"Level";"Growth_rate";1;1;-0,25;0;0,33;1;2;0,89
5,5;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ProductionIndustrielle_France.pct.lag_12";1,19;164,85;"Level";"Growth_rate";1;1;0,37;1;0,94;2;0;0,89
5,5;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"INSEE_ProductionIndustrielle_France.pct.lag_12";0,06;55,59;"Level";"Growth_rate";1;1;0,42;0;0,86;0;13;0,89
5,5;4,3;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"INSEE_ProductionIndustrielle_France.pct.lag_12";0,8;43,11;"Level";"Growth_rate";1;1;0,43;0;0,88;1;1;0,89
5,5;4,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SP_SP500.pct.lag_12";1,2;-37,45;"Level";"Growth_rate";1;1;-0,39;0;0,85;1;1;0,89
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_3";"SP_SP500.pct.lag_12";0,06;-9,7;"Level";"Growth_rate";1;1;-0,44;1;0,86;0;18;0,89
5,5;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SP_SP500.pct.lag_12";1,24;-43,62;"Level";"Growth_rate";1;1;-0,38;0;0,82;1;1;0,89
5,5;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SP_SP500.pct.lag_12";0,81;2,74;"Level";"Growth_rate";1;1;-0,46;0;0,55;1;1;0,89
5,5;4,5;0;"EUROSTAT_GDPEuroArea.lag_3";"EUR003M_Index.pct.lag_12";0,06;-0,18;"Level";"Growth_rate";1;1;0,23;1;0,79;0;20;0,89
5,5;4,4;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y3M.pct.lag_12";0,06;5,52;"Level";"Growth_rate";1;1;0,05;0;0,24;0;8;0,89
5,5;4;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y3M.pct.lag_12";0,81;2,57;"Level";"Growth_rate";1;1;0,09;0;0,45;1;0;0,89
5,5;4,5;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y6M.pct.lag_12";0,06;2,23;"Level";"Growth_rate";1;1;-0,09;0;0,37;0;15;0,89
5,5;4,3;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread5Y6M.pct.lag_12";0,81;0,89;"Level";"Growth_rate";1;1;-0,05;0;0,48;1;1;0,89
5,5;4,5;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y3M.pct.lag_12";0,81;0,79;"Level";"Growth_rate";1;1;-0,02;1;0,44;1;1;0,89
5,5;4,7;0;"EUROSTAT_GDPEuroArea.lag_3";"SpreadOat10Y3M.pct.lag_12";0,06;1,03;"Level";"Growth_rate";1;1;0,22;0;0,22;0;13;0,89
5,5;5,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SpreadOat10Y3M.pct.lag_12";0,81;-0,53;"Level";"Growth_rate";1;1;0,23;0;0,47;1;1;0,89
5,5;4,6;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"Spread10Y6M.pct.lag_12";0,81;0,67;"Level";"Growth_rate";1;1;-0,12;1;0,41;1;1;0,89
5,5;4,8;0;"EUROSTAT_GDPEuroArea.lag_3";"SpreadOAT10Y6M.pct.lag_12";0,06;1,23;"Level";"Growth_rate";1;1;0,19;0;0,24;0;12;0,89
5,5;5,2;0;"INSEE_ConsommationFinaleMenagesFR.lag_12";"SpreadOAT10Y6M.pct.lag_12";0,81;-0,03;"Level";"Growth_rate";1;1;0,21;0;0,47;1;1;0,89
5,5;4,4;0;"EUROSTAT_GDPEuroArea.t";"Spread6M3M.pct.lag_12";0,06;-12,18;"Level";"Growth_rate";1;1;0,56;1;0,97;1;22;0,89
5,5;3,9;0;"EUROSTAT_GDPEuroArea.pct.lag_12";"Chomage.lag_1";2143,01;-5903,6;"Growth_rate";"Level";1;1;-0,46;1;0,21;1;8;0,89
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"";0,06;NA;"Level";NA;1;NA;0;1;0,51;0;43;0,89
5,6;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"";1,23;NA;"Level";NA;1;NA;0;1;0,77;0;0;0,88
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"";1,29;NA;"Level";NA;1;NA;0;1;0,79;0;0;0,88
5,6;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"STOXX_EUROSTOXX50.t";0,06;-1,84;"Level";"Level";1;1;0,49;1;0,56;2;9;0,89
5,6;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"STOXX_EUROSTOXX50.t";1,29;-1,87;"Level";"Level";1;1;0,49;1;0,66;1;0;0,89
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"STOXX_EUROSTOXX50.t";1,31;-0,84;"Level";"Level";1;1;0,45;1;0,76;0;0;0,88
5,6;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"STOXX_EUROSTOXX50.lag_1";0,06;-1,32;"Level";"Level";1;1;0,51;1;0,8;1;3;0,88
5,6;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"STOXX_EUROSTOXX50.lag_1";1,29;-1,63;"Level";"Level";1;1;0,53;1;1;1;0;0,89
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"STOXX_EUROSTOXX50.lag_1";1,31;-0,72;"Level";"Level";1;1;0,49;1;0,97;0;0;0,88
5,6;4,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EURONEXT_CAC40.t";1,41;-2;"Level";"Level";1;1;0,84;1;0,61;1;1;0,89
5,6;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EURONEXT_CAC40.t";1,37;-0,76;"Level";"Level";1;1;0,8;1;0,83;1;0;0,88
5,6;5,1;0;"EUROSTAT_GDPEuroArea.lag_1";"EURONEXT_CAC40.lag_1";0,06;-0,88;"Level";"Level";1;1;0,82;1;0,72;1;4;0,88
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EURONEXT_CAC40.lag_1";1,35;-0,57;"Level";"Level";1;1;0,81;1;0,89;0;0;0,88
5,6;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Chomage.pct.lag_12";1,28;45,09;"Level";"Growth_rate";1;1;-0,79;0;0,91;0;0;0,88
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Chomage.pct.lag_12";1,31;18,35;"Level";"Growth_rate";1;1;-0,78;0;0,96;0;0;0,88
5,6;4,8;0;"RDB_Nominal.lag_3";"Chomage.pct.lag_12";563,4;170,18;"Level";"Growth_rate";1;1;-0,84;0;0,78;0;8;0,89
5,6;4,5;0;"INSEE_PIBFR.lag_12";"Chomage.pct.lag_12";0,57;147,08;"Level";"Growth_rate";1;1;-0,83;0;0,79;1;3;0,89
5,6;5,1;0;"EUROSTAT_GDPEuroArea.t";"EUSA10_Curncy.t";0,06;-4,19;"Level";"Level";1;1;-0,52;1;0,81;0;43;0,89
5,6;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUSA10_Curncy.t";1,15;-830,29;"Level";"Level";1;1;-0,45;1;0,87;1;1;0,88
5,6;5,4;0;"EUROSTAT_GDPEuroArea.t";"EUSA5_Curncy.t";0,06;14,72;"Level";"Level";1;1;-0,57;1;0,77;0;43;0,89
5,6;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUSA5_Curncy.t";1,15;-1144,96;"Level";"Level";1;1;-0,5;1;0,76;1;1;0,88
5,6;5;0;"EUROSTAT_GDPEuroArea.t";"BBG_TauxOat10Y.t";0,06;-73,33;"Level";"Level";1;1;-0,6;1;0,81;0;43;0,89
5,6;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"BBG_TauxOat10Y.t";1,14;-692,76;"Level";"Level";1;1;-0,54;1;0,88;1;1;0,88
5,6;5,4;0;"EUROSTAT_GDPEuroArea.t";"EUSA10_Curncy.lag_1";0,06;-101,9;"Level";"Level";1;1;-0,56;1;0,79;0;45;0,89
5,6;6,1;0;"EUROSTAT_GDPEuroArea.t";"EUSA5_Curncy.lag_1";0,06;-281,99;"Level";"Level";1;1;-0,6;1;0,68;0;48;0,89
5,6;6,2;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA5_Curncy.lag_1";0,06;-426,99;"Level";"Level";1;1;-0,6;0;0,67;1;12;0,88
5,6;5,2;0;"EUROSTAT_GDPEuroArea.t";"BBG_TauxOat10Y.lag_1";0,06;-138,77;"Level";"Level";1;1;-0,62;1;0,72;0;46;0,89
5,6;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"BBG_TauxOat10Y.lag_1";1,12;-805,4;"Level";"Level";1;1;-0,56;1;0,67;1;1;0,89
5,6;5,3;0;"EUROSTAT_GDPEuroArea.t";"EUSA10_Curncy.lag_3";0,06;13,83;"Level";"Level";1;1;-0,63;0;0,72;0;43;0,89
5,6;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUSA10_Curncy.lag_3";1,12;-1025,91;"Level";"Level";1;1;-0,54;1;0,56;1;9;0,89
5,6;5,8;0;"EUROSTAT_GDPEuroArea.t";"EUSA5_Curncy.lag_3";0,06;-56,7;"Level";"Level";1;1;-0,67;0;0,69;0;44;0,89
5,6;5,1;0;"EUROSTAT_GDPEuroArea.t";"BBG_TauxOat10Y.lag_3";0,06;-40,47;"Level";"Level";1;1;-0,67;0;0,71;0;44;0,89
5,6;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"BBG_TauxOat10Y.lag_3";1,11;-826,62;"Level";"Level";1;1;-0,59;1;0,53;1;7;0,89
5,6;5,1;0;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.pct.lag_12";0,06;151,61;"Level";"Growth_rate";1;1;0,84;0;0,62;0;49;0,89
5,6;4,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUROSTAT_GDPEuroArea.pct.lag_12";1,04;643,82;"Level";"Growth_rate";1;1;0,79;0;0,44;1;6;0,89
5,6;6,3;0;"EUROSTAT_GDPEuroArea.t";"EUR006M_Index.t";0,06;277,18;"Level";"Level";1;1;-0,93;1;0,58;0;41;0,89
5,6;6,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUR006M_Index.t";0,99;-3412,21;"Level";"Level";1;1;-0,89;1;0,47;1;9;0,88
5,6;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ConfianceMenagesFR.t";0,06;-40,27;"Level";"Level";1;1;0,9;0;0,28;1;5;0,88
5,6;4,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ConfianceMenagesFR.t";1,13;64,73;"Level";"Level";1;1;0,87;0;0,32;0;2;0,88
5,6;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ConfianceMenagesFR.t";1,13;91,23;"Level";"Level";1;1;0,85;0;0,39;1;1;0,89
5,6;7,2;0;"EUROSTAT_GDPEuroArea.t";"EUR003M_Index.t";0,06;-515,36;"Level";"Level";1;1;-0,91;1;0,64;0;47;0,89
5,6;7;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUR003M_Index.t";0,98;-3725,03;"Level";"Level";1;1;-0,86;1;0,54;1;10;0,89
5,6;6;0;"INSEE_PIBFR.lag_3";"EUR003M_Index.t";0,29;-4839,23;"Level";"Level";1;1;-0,84;1;0,75;1;5;0,89
5,6;6,9;0;"EUROSTAT_GDPEuroArea.t";"EUR006M_Index.lag_1";0,06;-10,35;"Level";"Level";1;1;-0,93;1;0,52;0;43;0,89
5,6;7;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUR006M_Index.lag_1";0,96;-3744,01;"Level";"Level";1;1;-0,9;1;0,42;1;12;0,88
5,6;6,2;0;"INSEE_PIBFR.lag_3";"EUR006M_Index.lag_1";0,28;-4902,52;"Level";"Level";1;1;-0,88;1;0,57;0;9;0,88
5,6;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ConfianceMenagesFR.lag_1";0,06;-74,53;"Level";"Level";1;1;0,93;0;0,33;1;2;0,88
5,6;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ConfianceMenagesFR.lag_1";1,15;49,92;"Level";"Level";1;1;0,9;0;0,32;0;1;0,88
5,6;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ConfianceMenagesFR.lag_1";1,14;81,73;"Level";"Level";1;1;0,89;0;0,41;1;1;0,88
5,6;7,8;0;"EUROSTAT_GDPEuroArea.t";"EUR003M_Index.lag_1";0,06;-766,51;"Level";"Level";1;1;-0,92;1;0,59;0;49;0,89
5,6;8,4;0;"EUROSTAT_GDPEuroArea.lag_1";"EUR003M_Index.lag_1";0,05;-1307,37;"Level";"Level";1;1;-0,91;1;0,48;1;14;0,88
5,6;7,8;0;"INSEE_PIBFR.lag_1";"EUR003M_Index.lag_1";0,28;-4988,16;"Level";"Level";1;1;-0,86;1;0,61;0;16;0,88
5,6;7,9;0;"PIB_Reel.lag_3";"EUR003M_Index.lag_1";271,21;-5621,25;"Level";"Level";1;1;-0,85;1;0,62;1;4;0,88
5,6;6,1;0;"EUROSTAT_GDPEuroArea.t";"EUR006M_Index.lag_3";0,06;456,53;"Level";"Level";1;1;-0,95;1;0,48;0;40;0,89
5,6;6,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUR006M_Index.lag_3";0,96;-3743,75;"Level";"Level";1;1;-0,91;1;0,36;1;11;0,88
5,6;6,3;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ConfianceMenagesFR.lag_3";0,06;-54,39;"Level";"Level";1;1;0,94;0;0,17;0;25;0,89
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ConfianceMenagesFR.lag_3";1,14;49,82;"Level";"Level";1;1;0,92;0;0,21;0;1;0,88
5,6;6,5;0;"RDB_Nominal.lag_3";"INSEE_ConfianceMenagesFR.lag_3";421,97;85,46;"Level";"Level";1;1;0,91;1;0,18;0;11;0,88
5,6;6,6;0;"EUROSTAT_GDPEuroArea.t";"EUR003M_Index.lag_3";0,06;33,35;"Level";"Level";1;1;-0,93;1;0,62;0;43;0,89
5,6;6,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUR003M_Index.lag_3";0,97;-3795,72;"Level";"Level";1;1;-0,89;1;0,45;1;10;0,88
5,6;5,6;0;"INSEE_PIBFR.lag_3";"EUR003M_Index.lag_3";0,29;-4948,86;"Level";"Level";1;1;-0,87;0;0,59;1;6;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"RDB_Nominal.pct.lag_12";0,06;-218,66;"Level";"Growth_rate";1;1;0,83;0;0,26;1;4;0,88
5,6;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"RDB_Nominal.pct.lag_12";1,24;-16,01;"Level";"Growth_rate";1;1;0,82;0;0,26;0;0;0,88
5,6;5,2;0;"EUROSTAT_GDPEuroArea.t";"Chomage.t";0,06;-298,83;"Level";"Level";1;1;-0,86;0;0,16;0;36;0,89
5,6;5,1;0;"EUROSTAT_GDPEuroArea.lag_1";"Chomage.t";0,06;-348,77;"Level";"Level";1;1;-0,86;0;0,34;1;7;0,88
5,6;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Chomage.t";1,33;848,51;"Level";"Level";1;1;-0,89;0;0,41;0;1;0,88
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Chomage.t";1,35;497,69;"Level";"Level";1;1;-0,88;0;0,73;0;0;0,88
5,6;4,4;0;"INSEE_PIBFR.lag_12";"Chomage.t";0,44;-1295,02;"Level";"Level";1;1;-0,83;0;0,67;1;1;0,88
5,6;6;0;"EUROSTAT_GDPEuroArea.t";"CPI_Excl_Tabac.t";0,06;19,01;"Level";"Level";1;1;0,85;1;0,68;0;42;0,89
5,6;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"CPI_Excl_Tabac.t";1,32;-353,12;"Level";"Level";1;1;0,87;1;0,91;1;0;0,88
5,6;5,1;0;"EUROSTAT_GDPEuroArea.t";"Chomage.lag_1";0,06;-438,4;"Level";"Level";1;1;-0,85;0;0,15;0;30;0,89
5,6;5;0;"EUROSTAT_GDPEuroArea.lag_1";"Chomage.lag_1";0,06;-473,53;"Level";"Level";1;1;-0,85;0;0,31;1;6;0,88
5,6;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Chomage.lag_1";1,33;862,87;"Level";"Level";1;1;-0,88;0;0,43;0;0;0,88
5,6;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Chomage.lag_1";1,35;600,62;"Level";"Level";1;1;-0,88;0;0,71;0;0;0,88
5,6;4,4;0;"INSEE_PIBFR.lag_12";"Chomage.lag_1";0,44;-1320,05;"Level";"Level";1;1;-0,82;0;0,6;1;1;0,88
5,6;6,1;0;"EUROSTAT_GDPEuroArea.t";"CPI_Excl_Tabac.lag_1";0,06;-210,25;"Level";"Level";1;1;0,84;1;0,52;0;54;0,89
5,6;5,9;0;"EUROSTAT_GDPEuroArea.lag_1";"CPI_Excl_Tabac.lag_1";0,06;-200,23;"Level";"Level";1;1;0,84;1;0,55;1;13;0,88
5,6;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"CPI_Excl_Tabac.lag_1";1,33;-472,15;"Level";"Level";1;1;0,85;1;0,69;1;1;0,88
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"Chomage.lag_3";0,06;-171,25;"Level";"Level";1;1;-0,83;0;0,1;0;36;0,89
5,6;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Chomage.lag_3";1,34;1095,13;"Level";"Level";1;1;-0,86;0;0,53;0;0;0,88
5,6;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Chomage.lag_3";1,44;1474,42;"Level";"Level";1;1;-0,87;1;0,52;1;0;0,89
5,6;4,8;0;"RDB_Nominal.lag_1";"CPI_Excl_Tabac.lag_3";552,17;-1343,22;"Level";"Level";1;1;0,85;1;0,98;2;5;0,89
5,6;6,2;0;"INSEE_PIBFR.lag_3";"CPI_Excl_Tabac.lag_3";0,46;-1385,54;"Level";"Level";1;1;0,85;0;0,88;0;1;0,88
5,6;5,2;0;"EUROSTAT_GDPEuroArea.lag_12";"CPI_Excl_Tabac.lag_3";0,08;-883,91;"Level";"Level";1;1;0,83;0;1;0;25;0,89
5,6;5,7;0;"INSEE_PIBFR.lag_12";"CPI_Excl_Tabac.lag_3";0,55;-673,77;"Level";"Level";1;1;0,82;0;0,83;1;1;0,88
5,6;5;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ProductionIndustrielle_France.t";0,06;-52,14;"Level";"Level";1;1;0,84;1;0,35;0;38;0,89
5,6;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ProductionIndustrielle_France.t";1,3;-118,25;"Level";"Level";1;1;0,85;1;0,52;1;0;0,88
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ProductionIndustrielle_France.t";1,27;25,47;"Level";"Level";1;1;0,83;0;0,38;0;0;0,88
5,6;5,4;0;"EUROSTAT_GDPEuroArea.t";"INSEE_PIBFR.pct.t";0,06;-655,38;"Level";"Growth_rate";1;1;0,8;1;0,89;0;43;0,89
5,6;5,3;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_PIBFR.pct.t";0,06;-567,9;"Level";"Growth_rate";1;1;0,8;1;0,88;1;6;0,88
5,6;4,7;0;"INSEE_PIBFR.lag_1";"INSEE_PIBFR.pct.t";0,45;-1676,72;"Level";"Growth_rate";1;1;0,85;1;0,98;1;1;0,88
5,6;4,4;0;"INSEE_PIBFR.lag_12";"INSEE_PIBFR.pct.t";0,46;666,4;"Level";"Growth_rate";1;1;0,71;0;0,97;1;1;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"PIB_Reel.pct.t";0,06;-611,59;"Level";"Growth_rate";1;1;0,72;1;0,94;2;4;0,89
5,6;6,1;0;"EUROSTAT_GDPEuroArea.t";"INSEE_PIBFR.pct.lag_1";0,06;-473,3;"Level";"Growth_rate";1;1;0,81;1;0,78;0;53;0,89
5,6;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"INSEE_PIBFR.pct.lag_1";1,41;-1218,65;"Level";"Growth_rate";1;1;0,85;1;0,9;1;2;0,89
5,6;5,9;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_PIBFR.pct.lag_1";0,06;-455,7;"Level";"Growth_rate";1;1;0,81;1;0,82;1;10;0,88
5,6;4,8;0;"INSEE_PIBFR.lag_1";"INSEE_PIBFR.pct.lag_1";0,46;-1825,79;"Level";"Growth_rate";1;1;0,87;1;0,95;1;2;0,89
5,6;4,4;0;"INSEE_PIBFR.lag_12";"INSEE_PIBFR.pct.lag_1";0,46;664,71;"Level";"Growth_rate";1;1;0,74;1;0,9;1;1;0,88
5,6;5;0;"EUROSTAT_GDPEuroArea.t";"PIB_Reel.pct.lag_1";0,06;-536,23;"Level";"Growth_rate";1;1;0,74;1;0,95;0;37;0,89
5,6;5;0;"EUROSTAT_GDPEuroArea.lag_1";"PIB_Reel.pct.lag_1";0,06;-474,43;"Level";"Growth_rate";1;1;0,74;1;0,91;1;6;0,88
5,6;5;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y3M.t";0,06;139,88;"Level";"Level";1;1;0,07;1;0,81;0;43;0,89
5,6;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread5Y3M.t";1,29;-924,37;"Level";"Level";1;1;0,12;1;0,88;1;0;0,88
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y3M.t";0,06;42,04;"Level";"Level";1;1;-0,09;1;0,79;0;43;0,89
