RMSE (en %);RMSE OOS (en %);Residuals Statio PValue;Predictor_1;Predictor_2;Coeff_1;Coeff_2;Transfo_1;Transfo_2;Priority_1;Priority_2;2-1;Is signif;Breusch-Pagan;Durbin Watson;Jarque Bera;R2;R2OOS
5,7;4,7;0,0;INSEE_PIBFR.lag_12;Spread10Y6M.Diff.lag_1;0,5;-733,25;Level;Difference;1;1,0;0,27;1;0,44;1;1;0,88;-0,142111468522246
5,9;5,8;0,0;INSEE_PIBFR.t;EUSA5_Curncy.lag_3;0,33;-1574,09;Level;Level;1;1,0;-0,59;1;0,63;0;19;0,87;-0,1428368884066149
6,2;6,7;0,0;PIB_Reel.lag_3;CPI_Excl_Tabac.Diff.t;367,87;301,28;Level;Difference;1;1,0;0,36;1;0,99;0;1;0,86;-0,14315130788394925
8,3;14,4;0,0;INSEE_ConfianceMenagesFR.lag_1;Spread5Y6M.t;577,01;2191,78;Level;Level;1;1,0;0,02;0;0,04;0;57;0,74;-0,1437440313226117
8,3;13,0;0,0;INSEE_ConfianceMenagesFR.lag_1;Spread5Y3M.pct.t;632,45;-7,93;Level;Growth_rate;1;1,0;0,62;0;0,26;0;44;0,74;-0,14426397287067805
5,3;4,5;0,0;EUROSTAT_GDPEuroArea.lag_3;STOXX_EUROSTOXX50.pct.t;0,06;-33,84;Level;Growth_rate;1;1,0;-0,21;1;0,86;1;5;0,9;-0,14432621498141973
5,9;7,3;0,0;INSEE_ConsommationFinaleMenagesFR.t;RDB_Nominal.pct.lag_12;0,71;-18,79;Level;Growth_rate;1;1,0;0,83;0;0,09;0;18;0,86;-0,1444147490688783
5,5;4,8;0,0;EUROSTAT_GDPEuroArea.t;BBG_TauxOat10Y.Diff.lag_1;0,06;-825,82;Level;Difference;1;1,0;0,24;0;0,69;0;34;0,89;-0,14457900481777175
5,9;7,9;0,0;INSEE_ConsommationFinaleMenagesFR.t;RDB_Nominal.Diff.t;0,71;-60,41;Level;Difference;1;1,0;0,58;0;0,32;0;16;0,86;-0,14484916782538804
5,8;4,7;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread10Y3M.pct.lag_12;0,07;-3,95;Level;Growth_rate;1;1,0;0,02;0;0,6;0;33;0,89;-0,14508143927027461
5,5;4,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;CPI_Excl_Tabac.lag_12;0,79;279,97;Level;Level;1;1,0;0,74;0;0,87;1;1;0,89;-0,14519050633833674
6,1;5,9;0,0;INSEE_PIBFR.t;EUR003M_Index.pct.lag_12;0,36;-0,31;Level;Growth_rate;1;1,0;0,26;1;0,97;0;5;0,86;-0,14529825327859336
8,3;10,9;0,0;EUROSTAT_GDPEuroArea.pct.lag_12;Spread5Y6M.lag_1;3857,08;8499,08;Growth_rate;Level;1;1,0;-0,42;1;0,93;0;47;0,79;-0,14531761972767043
6,4;5,2;0,0;PIB_Reel.t;SpreadOAT10Y6M.lag_1;338,75;-1086,65;Level;Level;1;1,0;-0,26;1;0,45;0;13;0,85;-0,1456274406859004
6,0;7,3;0,0;INSEE_PIBFR.lag_3;CPI_Excl_Tabac.Diff.lag_12;0,38;93,85;Level;Difference;1;1,0;0,14;0;0,94;0;3;0,87;-0,1462001202541714
8,3;16,4;0,01;EURONEXT_CAC40.t;INSEE_ConfianceMenagesFR.lag_1;1,7;495,08;Level;Level;1;1,0;0,77;0;0,03;0;51;0,74;-0,1466963456917867
5,4;4,5;0,0;EUROSTAT_GDPEuroArea.lag_3;EUR003M_Index.pct.t;0,06;0,36;Level;Growth_rate;1;1,0;0,05;0;0,61;1;4;0,9;-0,14678548335839792
6,6;6,3;0,0;PIB_Reel.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1;349,06;45,8;Level;Growth_rate;1;1,0;0,84;0;0,64;0;30;0,84;-0,14682404289768325
6,6;5,3;0,0;PIB_Reel.t;Spread5Y3M.Diff.lag_12;347,75;1093,05;Level;Difference;1;1,0;0,12;0;0,31;0;11;0,84;-0,14684818306765157
5,6;5,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread5Y6M.lag_12;1,27;-510,63;Level;Level;1;1,0;-0,52;0;0,51;0;0;0,88;-0,14690758377934565
8,1;14,6;0,03;EUR003M_Index.t;INSEE_PIBFR.Diff.lag_1;-15742,95;0,22;Level;Difference;1;1,0;-0,45;0;0,06;0;6;0,74;-0,14747520501714662
5,6;4,7;0,0;EUROSTAT_GDPEuroArea.t;Chomage.Diff.lag_1;0,06;-1235,47;Level;Difference;1;1,0;-0,3;0;0,76;0;49;0,89;-0,1478229096521244
6,6;5,6;0,0;PIB_Reel.lag_1;BBG_TauxOat10Y.Diff.lag_1;356,11;-160,89;Level;Difference;1;1,0;0,2;0;0,76;0;26;0,84;-0,14783946795253478
5,6;4,7;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread5Y6M.lag_12;0,06;1287,88;Level;Level;1;1,0;-0,59;0;0,37;1;2;0,88;-0,14786662521902172
8,2;10,3;0,01;EUROSTAT_GDPEuroArea.pct.lag_12;Spread5Y3M.t;3812,18;9197,91;Growth_rate;Level;1;1,0;-0,38;1;0,65;0;15;0,8;-0,14795109491799274
5,6;4,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SpreadOat10Y3M.lag_12;1,19;-365,19;Level;Level;1;1,0;-0,66;1;0,57;0;0;0,88;-0,14845304328080822
5,4;4,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;SP_SP500.Diff.lag_3;0,83;-4,47;Level;Difference;1;1,0;0,21;0;0,21;4;9;0,89;-0,1488271601812221
8,2;15,5;0,03;EUR003M_Index.t;SpreadOAT10Y6M.pct.t;-16185,51;1,46;Level;Growth_rate;1;1,0;-0,37;0;0,04;0;9;0,73;-0,14889698162124132
6,0;5,4;0,0;INSEE_PIBFR.lag_1;EUR003M_Index.Diff.lag_1;0,37;-6470,29;Level;Difference;1;1,0;0,19;1;0,42;0;6;0,87;-0,14914560096317953
5,9;5,3;0,0;RDB_Nominal.lag_1;INSEE_ConfianceMenagesFR.lag_1;416,02;66,56;Level;Level;1;1,0;0,9;0;0,44;0;15;0,87;-0,1492035984558735
8,3;13,5;0,0;INSEE_ConfianceMenagesFR.lag_1;SpreadOat10Y3M.pct.t;620,41;-9,77;Level;Growth_rate;1;1,0;0,52;0;0,16;0;53;0,74;-0,14985210408935878
5,5;4,7;0,0;EUROSTAT_GDPEuroArea.lag_3;SpreadOat10Y3M.pct.lag_12;0,06;1,03;Level;Growth_rate;1;1,0;0,22;0;0,22;0;13;0,89;-0,15037110104223306
6,0;5,6;0,0;INSEE_PIBFR.lag_1;EUR006M_Index.Diff.lag_1;0,37;-4227,6;Level;Difference;1;1,0;0,18;0;0,57;0;5;0,87;-0,15043957522379414
5,5;4,9;0,0;EUROSTAT_GDPEuroArea.lag_3;RDB_Nominal.Diff.lag_1;0,06;4,07;Level;Difference;1;1,0;0,59;1;0,8;0;15;0,89;-0,1504796825345014
5,9;7,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;EUSA10_Curncy.lag_1;0,72;359,68;Level;Level;1;1,0;-0,6;0;0,54;0;24;0,87;-0,15094997661273468
5,9;4,9;0,0;RDB_Nominal.lag_1;Spread5Y6M.lag_12;452,2;-569,96;Level;Level;1;1,0;-0,52;1;0,43;0;11;0,87;-0,15155672693406896
5,9;6,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_12;0,74;-196,32;Level;Growth_rate;1;1,0;0,77;1;0,39;0;31;0,87;-0,15166836214936152
8,1;11,5;0,0;RDB_Nominal.pct.lag_12;INSEE_ConsommationFinaleMenagesFR.pct.lag_12;1762,26;4569,5;Growth_rate;Growth_rate;1;1,0;0,64;0;0,05;0;6;0,77;-0,1520913576161116
5,5;4,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;INSEE_ConsommationFinaleMenagesFR.pct.lag_12;1,02;1364,76;Level;Growth_rate;1;1,0;0,82;1;0,93;1;0;0,89;-0,15211430209256216
5,8;4,5;0,0;PIB_Reel.lag_1;STOXX_EUROSTOXX50.pct.lag_1;348,77;-71,65;Level;Growth_rate;1;1,0;-0,09;1;0,81;7;4;0,88;-0,15219132993307372
5,9;4,3;0,0;RDB_Nominal.t;EURONEXT_CAC40.pct.lag_1;445,95;-40,83;Level;Growth_rate;1;1,0;-0,06;1;0,9;1;1;0,88;-0,1521997008122058
6,0;6,0;0,0;INSEE_PIBFR.lag_1;INSEE_ProductionIndustrielle_France.Diff.lag_12;0,37;33,82;Level;Difference;1;1,0;0,2;1;0,94;0;3;0,87;-0,15221624233974085
5,5;4,2;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;;0,81;;Level;;1;;0,0;1;0,62;1;1;0,89;-0,1522201314227003
5,4;5,1;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread6M3M.lag_1;0,06;22163,24;Level;Level;1;1,0;-0,62;1;0,62;2;2;0,89;-0,15226922721707115
5,9;7,0;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y3M.pct.lag_12;0,71;7,04;Level;Growth_rate;1;1,0;-0,08;0;0,15;0;7;0,87;-0,15254106743542462
8,0;13,7;0,01;EUR006M_Index.t;SpreadOat10Y3M.Diff.t;-16130,32;-611,0;Level;Difference;1;1,0;-0,33;1;0,27;0;16;0,75;-0,15279687170802947
5,5;5,0;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;Spread5Y3M.lag_12;0,82;440,15;Level;Level;1;1,0;-0,6;0;0,35;1;1;0,89;-0,15303257583112417
5,7;4,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;INSEE_ConfianceMenagesFR.t;1,11;59,4;Level;Level;1;1,0;0,87;0;0,28;0;4;0,88;-0,15313568408500156
8,7;5,5;0,0;SP_SP500.lag_3;SpreadOAT10Y6M.t;13,5;-189,27;Level;Level;1;1,0;-0,32;0;0,27;0;26;0,74;-0,1535501285619676
5,8;4,5;0,0;EUROSTAT_GDPEuroArea.lag_12;CPI_Excl_Tabac.t;0,07;-178,58;Level;Level;1;1,0;0,86;1;0,68;0;26;0,89;-0,15379919692897315
5,3;4,7;0,0;EUROSTAT_GDPEuroArea.lag_3;Spread6M3M.pct.t;0,06;11,27;Level;Growth_rate;1;1,0;-0,05;1;0,85;1;7;0,9;-0,15380959190201215
5,9;6,9;0,0;INSEE_PIBFR.lag_3;INSEE_ProductionIndustrielle_France.pct.lag_12;0,37;111,32;Level;Growth_rate;1;1,0;0,4;0;0,96;0;2;0,87;-0,15395524712436082
5,9;10,4;0,0;INSEE_ConsommationFinaleMenagesFR.t;CPI_Excl_Tabac.pct.lag_12;0,72;519,59;Level;Growth_rate;1;1,0;-0,32;0;0,42;0;5;0,87;-0,15419613287856815
8,5;8,5;0,0;SP_SP500.lag_3;BBG_TauxOat10Y.lag_1;12,22;-1088,87;Level;Level;1;1,0;-0,58;1;0,09;0;66;0,75;-0,1543511783673781
5,8;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread10Y6M.pct.lag_12;1,21;2,58;Level;Growth_rate;1;1,0;-0,14;0;0,72;0;1;0,88;-0,15441908510567792
5,9;5,0;0,0;INSEE_PIBFR.t;Spread5Y6M.pct.lag_3;0,38;-2,57;Level;Growth_rate;1;1,0;0,53;1;0,76;0;1;0,87;-0,15457291955940256
5,9;5,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;EUSA5_Curncy.pct.lag_3;0,72;-0,5;Level;Growth_rate;1;1,0;0,24;0;0,43;0;42;0,87;-0,15459831239573862
5,9;6,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;SP_SP500.Diff.lag_3;0,72;-3,83;Level;Difference;1;1,0;0,2;0;0,15;0;75;0,87;-0,1546714088568606
5,3;4,1;0,0;INSEE_PIBFR.lag_1;Spread6M3M.pct.lag_1;0,37;21,94;Level;Growth_rate;1;1,0;-0,11;1;0,98;3;0;0,89;-0,15468152205816166
5,9;6,7;0,0;INSEE_PIBFR.lag_3;Spread5Y3M.pct.lag_3;0,39;-3,32;Level;Growth_rate;1;1,0;0,54;0;0,82;0;2;0,87;-0,15471593517652327
5,8;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUR006M_Index.pct.lag_1;1,2;0,18;Level;Growth_rate;1;1,0;0,07;0;0,95;0;1;0,88;-0,15473843825037292
5,9;5,4;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;EUSA10_Curncy.pct.lag_3;0,69;3,81;Level;Growth_rate;1;1,0;0,44;0;0,76;0;37;0,87;-0,15477363869194338
5,9;7,4;0,0;INSEE_ConsommationFinaleMenagesFR.t;INSEE_ConfianceMenagesFR.pct.lag_3;0,71;-43,09;Level;Growth_rate;1;1,0;0,23;0;0,17;0;3;0,87;-0,15478302509648723
5,9;6,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;EUSA5_Curncy.pct.lag_3;0,71;-0,46;Level;Growth_rate;1;1,0;0,23;0;0,35;0;32;0,87;-0,15489554916222636
8,7;5,8;0,0;SP_SP500.lag_3;SpreadOat10Y3M.lag_1;13,32;-462,29;Level;Level;1;1,0;-0,37;0;0,07;0;37;0,74;-0,15495818510971815
5,9;4,6;0,0;PIB_Reel.lag_12;STOXX_EUROSTOXX50.Diff.lag_1;489,34;1,78;Level;Difference;1;1,0;-0,15;1;0,74;2;3;0,87;-0,15496466393180097
6,9;6,4;0,0;INSEE_ConfianceMenagesFR.lag_12;CPI_Excl_Tabac.Diff.t;587,02;732,7;Level;Difference;1;1,0;0,31;1;0,44;0;68;0,84;-0,15504142735946358
6,2;6,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;EUROSTAT_GDPEuroArea.Diff.t;1,66;0,04;Level;Difference;1;1,0;0,39;0;0,42;0;1;0,85;-0,1550681767691795
6,6;5,4;0,0;PIB_Reel.t;Spread10Y3M.Diff.lag_12;347,41;1160,51;Level;Difference;1;1,0;0,09;0;0,69;0;9;0,84;-0,15508835818526512
8,5;8,2;0,0;SP_SP500.lag_3;Spread6M3M.pct.lag_3;13,66;12,52;Level;Growth_rate;1;1,0;-0,05;1;0,65;0;17;0,75;-0,15521199082483927
5,9;7,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;RDB_Nominal.Diff.t;0,72;-132,99;Level;Difference;1;1,0;0,59;0;0,41;0;22;0,87;-0,15522528415722459
8,3;5,2;0,0;SP_SP500.lag_3;Spread6M3M.Diff.lag_1;13,93;43305,33;Level;Difference;1;1,0;-0,14;1;0,53;0;38;0,76;-0,15541967819998326
5,4;4,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;STOXX_EUROSTOXX50.pct.t;0,8;-32,51;Level;Growth_rate;1;1,0;-0,21;1;0,81;3;0;0,89;-0,15565975258824194
5,8;4,8;0,0;RDB_Nominal.lag_3;Spread5Y3M.pct.lag_12;485,43;-0,11;Level;Growth_rate;1;1,0;0,13;1;0,36;0;4;0,88;-0,15599583732825129
5,4;5,1;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread6M3M.t;0,06;25025,24;Level;Level;1;1,0;-0,62;1;0,75;2;8;0,89;-0,1560148479106409
5,8;4,9;0,0;RDB_Nominal.lag_3;EUSA5_Curncy.pct.t;490,2;-0,34;Level;Growth_rate;1;1,0;0,23;1;0,58;0;5;0,88;-0,15622187197744863
7,9;13,5;0,01;INSEE_ConfianceMenagesFR.lag_1;SP_SP500.Diff.t;575,18;5,37;Level;Difference;1;1,0;0,05;0;0,02;0;16;0,74;-0,156682877283431
5,8;4,9;0,0;INSEE_PIBFR.lag_12;SP_SP500.Diff.lag_3;0,5;-1,96;Level;Difference;1;1,0;0,17;0;0,26;1;4;0,88;-0,15678430398096288
5,6;4,9;0,0;EUROSTAT_GDPEuroArea.t;Spread10Y3M.Diff.t;0,06;55,43;Level;Difference;1;1,0;0,32;0;0,53;0;45;0,89;-0,1568803336596083
5,4;4,5;0,0;EUROSTAT_GDPEuroArea.lag_12;STOXX_EUROSTOXX50.lag_12;0,07;1,86;Level;Level;1;1,0;0,54;1;0,79;1;2;0,9;-0,15709674797857232
5,4;4,5;0,0;EUROSTAT_GDPEuroArea.lag_3;EUR006M_Index.pct.lag_3;0,06;-0,43;Level;Growth_rate;1;1,0;0,1;1;0,49;0;28;0,89;-0,1573856104709792
5,5;4,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;INSEE_ConfianceMenagesFR.pct.lag_1;0,81;-30,73;Level;Growth_rate;1;1,0;-0,06;0;0,65;1;1;0,89;-0,15760417061128917
5,9;7,6;0,0;INSEE_ConsommationFinaleMenagesFR.t;EUSA10_Curncy.lag_3;0,75;729,18;Level;Level;1;1,0;-0,68;0;0,44;0;8;0,87;-0,1577083468780185
8,4;8,5;0,0;SP_SP500.lag_3;INSEE_ConsommationFinaleMenagesFR.pct.lag_1;12,44;1490,53;Level;Growth_rate;1;1,0;0,53;1;0,31;0;47;0,75;-0,15780908495708657
5,8;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;EUROSTAT_GDPEuroArea.pct.lag_1;1,38;1317,25;Level;Growth_rate;1;1,0;0,78;0;0,54;0;1;0,87;-0,1588482049407407
5,8;4,7;0,0;RDB_Nominal.lag_3;INSEE_ProductionIndustrielle_France.pct.lag_12;480,01;48,45;Level;Growth_rate;1;1,0;0,43;0;0,88;0;3;0,88;-0,1592785642215997
5,9;8,0;0,0;RDB_Nominal.t;EUR006M_Index.lag_3;350,9;-3958,88;Level;Level;1;1,0;-0,92;1;0,32;0;17;0,87;-0,15944955334995958
5,8;4,1;0,0;EUROSTAT_GDPEuroArea.lag_12;SP_SP500.pct.lag_12;0,07;7,93;Level;Growth_rate;1;1,0;-0,47;0;0,99;0;18;0,89;-0,15988916202786752
5,6;6,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ProductionIndustrielle_France.lag_12;1,23;191,76;Level;Level;1;1,0;0,66;0;0,71;1;0;0,88;-0,16002439315582428
5,6;4,7;0,0;EUROSTAT_GDPEuroArea.lag_1;EUSA10_Curncy.pct.lag_12;0,06;6,89;Level;Growth_rate;1;1,0;0,12;1;0,18;1;2;0,88;-0,16005937435549122
5,9;5,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;INSEE_ConsommationFinaleMenagesFR.pct.lag_1;0,75;-977,96;Level;Growth_rate;1;1,0;0,65;1;0,69;0;20;0,87;-0,1600634203674074
6,6;5,7;0,0;PIB_Reel.lag_1;Spread10Y3M.pct.lag_3;357,72;-1,45;Level;Growth_rate;1;1,0;0,49;0;0,7;0;27;0,84;-0,16008003964823603
5,9;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;RDB_Nominal.pct.t;1,34;1135,12;Level;Growth_rate;1;1,0;0,85;0;0,38;0;0;0,87;-0,16041116150089585
5,8;4,9;0,0;RDB_Nominal.lag_3;INSEE_PIBFR.Diff.lag_12;492,87;-0,09;Level;Difference;1;1,0;0,54;0;0,27;0;7;0,88;-0,16094094262601266
8,7;5,4;0,0;SP_SP500.lag_3;SpreadOat10Y3M.t;13,53;-109,89;Level;Level;1;1,0;-0,35;0;0,26;0;25;0,74;-0,16109136195103102
8,6;5,4;0,0;SP_SP500.lag_3;EUR003M_Index.pct.lag_3;13,57;0,28;Level;Growth_rate;1;1,0;0,02;1;0,22;0;14;0,74;-0,16109208316799295
6,0;5,1;0,0;PIB_Reel.lag_12;Spread5Y6M.Diff.lag_1;491,58;-1502,88;Level;Difference;1;1,0;0,35;1;0,67;2;0;0,86;-0,16140828045254985
5,6;5,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;CPI_Excl_Tabac.lag_12;1,34;-371,17;Level;Level;1;1,0;0,78;0;0,94;1;0;0,88;-0,1614133064892196
5,4;4,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;INSEE_ConsommationFinaleMenagesFR.pct.lag_12;0,75;699,24;Level;Growth_rate;1;1,0;0,85;1;0,91;1;0;0,89;-0,1614278863780887
5,5;8,1;0,0;INSEE_PIBFR.lag_3;INSEE_PIBFR.pct.lag_3;0,49;-1912,89;Level;Growth_rate;1;1,0;0,88;1;0,89;1;4;0,89;-0,1616352411624109
5,2;4,3;0,0;EUROSTAT_GDPEuroArea.t;Spread6M3M.Diff.lag_3;0,06;34512,93;Level;Difference;1;1,0;-0,09;1;0,78;1;34;0,9;-0,16281186302484585
5,9;5,3;0,0;INSEE_PIBFR.lag_1;RDB_Nominal.pct.t;0,32;703,33;Level;Growth_rate;1;1,0;0,88;0;0,9;0;2;0,87;-0,16282664653408796
7,6;12,8;0,01;EUR003M_Index.t;Spread10Y6M.t;-18107,99;3798,34;Level;Level;1;1,0;0,34;1;0,05;0;74;0,8;-0,16305597006487837
6,6;5,7;0,0;PIB_Reel.t;EUSA10_Curncy.Diff.lag_12;346,19;1362,76;Level;Difference;1;1,0;0,12;0;0,82;0;8;0,84;-0,1630863327095089
8,0;10,8;0,0;EUR003M_Index.lag_12;EUROSTAT_GDPEuroArea.Diff.t;-17542,08;-0,02;Level;Difference;1;1,0;-0,48;0;0,52;0;47;0,79;-0,16308940569423136
5,6;5,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread6M3M.Diff.lag_1;1,29;13085,64;Level;Difference;1;1,0;-0,01;0;0,98;0;0;0,88;-0,16330669907732176
5,5;4,7;0,0;EUROSTAT_GDPEuroArea.t;SpreadOAT10Y6M.Diff.lag_1;0,06;-859,91;Level;Difference;1;1,0;0,23;0;0,66;0;32;0,89;-0,16366219268474813
5,5;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SP_SP500.Diff.lag_3;1,25;-3,97;Level;Difference;1;1,0;0,2;0;0,41;1;1;0,89;-0,16386268863999365
6,0;10,3;0,0;SP_SP500.t;EUR003M_Index.lag_1;8,63;-8017,84;Level;Level;1;1,0;-0,8;1;0,38;0;21;0,86;-0,1641448753267869
5,5;4,5;0,0;INSEE_PIBFR.lag_3;STOXX_EUROSTOXX50.pct.lag_3;0,37;-54,82;Level;Growth_rate;1;1,0;-0,12;1;0,85;2;1;0,89;-0,16416594629050363
5,5;4,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUSA10_Curncy.pct.lag_3;1,29;-6,38;Level;Growth_rate;1;1,0;0,54;1;0,85;1;0;0,89;-0,16518774926712965
6,0;9,7;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;CPI_Excl_Tabac.pct.lag_12;0,71;157,49;Level;Growth_rate;1;1,0;-0,28;0;0,39;0;31;0,87;-0,1653708235368656
5,9;5,0;0,0;PIB_Reel.lag_12;Spread6M3M.Diff.lag_3;485,54;24408,05;Level;Difference;1;1,0;-0,06;1;0,62;3;0;0,87;-0,16538361103070431
5,4;4,4;0,0;EUROSTAT_GDPEuroArea.lag_3;STOXX_EUROSTOXX50.t;0,06;-1,53;Level;Level;1;1,0;0,48;1;0,5;1;15;0,9;-0,16547251502655413
5,9;7,0;0,0;PIB_Reel.lag_12;INSEE_ConfianceMenagesFR.lag_3;392,17;122,74;Level;Level;1;1,0;0,91;0;0,31;1;2;0,87;-0,165528479578523
8,0;13,7;0,01;EUR006M_Index.t;BBG_TauxOat10Y.Diff.t;-15942,79;-133,31;Level;Difference;1;1,0;-0,31;1;0,23;0;17;0,75;-0,16558046140651284
5,5;4,7;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread10Y6M.Diff.lag_1;0,06;-1388,9;Level;Difference;1;1,0;0,3;0;0,43;1;2;0,88;-0,16581670257868542
5,6;4,8;0,0;EUROSTAT_GDPEuroArea.t;EUROSTAT_GDPEuroArea.Diff.lag_12;0,06;0,03;Level;Difference;1;1,0;0,74;0;0,9;0;38;0,89;-0,16588928011922177
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.lag_3;Spread10Y6M.pct.lag_3;0,06;1,8;Level;Growth_rate;1;1,0;0,42;0;0,75;0;14;0,89;-0,16589211195731735
5,9;6,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;EUSA10_Curncy.pct.lag_3;0,69;4,15;Level;Growth_rate;1;1,0;0,44;0;0,42;0;28;0,87;-0,1660497925492428
5,6;6,1;0,0;INSEE_PIBFR.lag_12;INSEE_PIBFR.Diff.lag_12;0,53;-0,33;Level;Difference;1;1,0;0,59;0;0,88;1;3;0,88;-0,16630436697231077
6,0;7,2;0,0;PIB_Reel.lag_3;SP_SP500.Diff.t;370,78;4,04;Level;Difference;1;1,0;0,07;0;0,78;0;2;0,86;-0,1663875413860183
5,9;6,9;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y6M.pct.t;0,72;-3,46;Level;Growth_rate;1;1,0;0,48;0;0,25;0;15;0,87;-0,16639102434584951
6,0;5,1;0,0;INSEE_PIBFR.lag_1;Chomage.lag_3;0,42;1666,97;Level;Level;1;1,0;-0,88;1;0,13;0;13;0,87;-0,1664559897368123
5,4;4,4;0,0;EUROSTAT_GDPEuroArea.lag_3;CPI_Excl_Tabac.Diff.lag_12;0,06;359,85;Level;Difference;1;1,0;0,1;0;0,72;0;11;0,89;-0,16664863102164995
5,5;4,6;0,0;EUROSTAT_GDPEuroArea.t;Spread5Y6M.lag_12;0,06;1474,37;Level;Level;1;1,0;-0,59;0;0,32;0;12;0,89;-0,16667665901759188
6,1;4,3;0,0;RDB_Nominal.t;EUSA5_Curncy.Diff.lag_1;453,71;-903,03;Level;Difference;1;1,0;0,34;0;0,92;0;5;0,87;-0,1667216222460024
7,2;12,9;0,0;EURONEXT_CAC40.lag_1;EUR003M_Index.lag_1;3,43;-12516,9;Level;Level;1;1,0;-0,63;0;0,01;0;99;0,82;-0,16688635483671632
7,9;14,1;0,03;EUR003M_Index.lag_1;BBG_TauxOat10Y.Diff.t;-16616,23;-501,61;Level;Difference;1;1,0;-0,34;1;0,1;0;13;0,75;-0,16694141083139358
5,8;4,7;0,0;INSEE_PIBFR.lag_12;INSEE_ConfianceMenagesFR.Diff.lag_12;0,49;38,3;Level;Difference;1;1,0;0,32;0;0,63;1;3;0,88;-0,16714467893467222
5,9;4,2;0,0;RDB_Nominal.lag_1;PIB_Reel.Diff.lag_1;471,77;-162,63;Level;Difference;1;1,0;0,35;0;0,65;0;3;0,88;-0,1673033043332559
5,7;3,7;0,0;RDB_Nominal.lag_1;RDB_Nominal.Diff.lag_12;506,07;-449,27;Level;Difference;1;1,0;0,6;0;0,49;0;30;0,89;-0,1675139631782563
6,6;5,5;0,0;PIB_Reel.lag_1;INSEE_ProductionIndustrielle_France.lag_1;363,75;-53,06;Level;Level;1;1,0;0,86;1;0,73;0;29;0,84;-0,16766493850014696
5,4;4,6;0,0;EUROSTAT_GDPEuroArea.lag_3;EUR006M_Index.Diff.lag_12;0,06;2579,65;Level;Difference;1;1,0;0,17;0;0,78;0;12;0,89;-0,16795523383731736
5,3;6,0;0,0;EUROSTAT_GDPEuroArea.lag_3;Chomage.Diff.lag_3;0,06;-1371,58;Level;Difference;1;1,0;-0,35;0;0,43;0;12;0,89;-0,16810801956806132
8,7;5,8;0,0;SP_SP500.lag_3;CPI_Excl_Tabac.lag_3;14,08;-218,24;Level;Level;1;1,0;0,86;0;0,44;0;26;0,74;-0,17011608886484852
8,4;6,8;0,0;SP_SP500.lag_3;EURONEXT_CAC40.pct.lag_1;13,57;-59,34;Level;Growth_rate;1;1,0;-0,01;1;0,73;0;22;0,76;-0,170125592838817
8,1;7,4;0,0;SP_SP500.lag_3;SpreadOat10Y3M.pct.lag_3;12,75;13,95;Level;Growth_rate;1;1,0;0,31;0;0,87;0;10;0,76;-0,17014840066896486
