RMSE (en %);RMSE OOS (en %);Residuals Statio PValue;Predictor_1;Predictor_2;Coeff_1;Coeff_2;Transfo_1;Transfo_2;Priority_1;Priority_2;2-1;Is signif;Breusch-Pagan;Durbin Watson;Jarque Bera;R2;R2OOS
11,3;5,7;0,0;Chomage.t;EUSA10_Curncy.Diff.lag_3;-4747,47;-1622,47;Level;Difference;1;1,0;-0,36;0;0,05;0;37;0,69;-0,35113998969876903
11,3;10,4;0,0;RDB_Nominal.lag_12;Chomage.pct.lag_1;187,69;-241,5;Level;Growth_rate;1;1,0;-0,4;1;0,02;0;31;0,66;-0,35114249333528336
14,0;27,8;0,0;CPI_Excl_Tabac.lag_3;BBG_TauxOat10Y.pct.lag_3;1388,0;0,44;Level;Growth_rate;1;1,0;-0,28;1;0,21;0;36;0,54;-0,3515664838059307
13,0;18,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread10Y3M.lag_1;0,44;-3280,76;Level;Level;1;1,0;0,13;1;0,0;0;0;0,57;-0,35223599142498463
11,4;19,2;0,03;RDB_Nominal.t;CPI_Excl_Tabac.pct.lag_12;169,54;566,6;Level;Growth_rate;1;1,0;0,39;0;0,0;0;16;0,67;-0,3523312909772056
13,7;37,5;0,0;CPI_Excl_Tabac.lag_3;CPI_Excl_Tabac.pct.lag_1;1778,12;-1020,81;Level;Growth_rate;1;1,0;0,85;0;0,19;0;14;0,55;-0,35323414256308405
12,8;12,8;0,0;Spread5Y6M.lag_1;SpreadOat10Y3M.lag_1;21345,96;-15554,35;Level;Level;1;1,0;0,83;1;0,11;0;14;0,62;-0,3532721646610022
10,9;12,3;0,01;CPI_Excl_Tabac.lag_1;EUSA5_Curncy.lag_3;1341,27;-3588,3;Level;Level;1;1,0;0,17;1;0,21;0;3;0,66;-0,35330813341707046
9,8;6,7;0,0;EUROSTAT_GDPEuroArea.lag_1;EUR006M_Index.pct.lag_12;0,05;0,71;Level;Growth_rate;1;1,0;0,12;0;0,0;0;0;0,74;-0,35354386411609995
14,1;7,5;0,04;INSEE_ConsommationFinaleMenagesFR.t;INSEE_ProductionIndustrielle_France.Diff.lag_1;0,46;-231,73;Level;Difference;1;1,0;0,34;0;0,0;0;0;0,52;-0,35400334591848504
11,4;16,2;0,01;CPI_Excl_Tabac.lag_3;EUSA10_Curncy.lag_3;1314,69;-2694,78;Level;Level;1;1,0;-0,06;0;0,47;0;3;0,64;-0,35401554863287954
8,6;13,7;0,0;EUROSTAT_GDPEuroArea.t;CPI_Excl_Tabac.lag_12;0,03;898,92;Level;Level;1;1,0;0,67;1;0,0;0;16;0,8;-0,3541525771471632
8,5;5,4;0,0;Chomage.t;INSEE_ConfianceMenagesFR.lag_12;-3293,65;344,5;Level;Level;1;1,0;-0,57;1;0,01;0;0;0,79;-0,35471157572736534
10,6;21,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread6M3M.pct.lag_3;0,74;-2,55;Level;Growth_rate;1;1,0;0,57;0;0,09;0;3;0,7;-0,3549483624318792
11,1;14,1;0,04;RDB_Nominal.lag_1;EUR003M_Index.pct.lag_12;179,42;0,44;Level;Growth_rate;1;1,0;-0,02;0;0,39;0;8;0,67;-0,3551349043054093
14,1;5,8;0,04;EURONEXT_CAC40.t;SpreadOat10Y3M.Diff.t;5,4;-969,33;Level;Difference;1;1,0;0,19;0;0,26;0;39;0,51;-0,35543425398343764
11,5;6,5;0,0;Chomage.t;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3;-4526,32;30,26;Level;Growth_rate;1;1,0;-0,2;0;0,53;0;59;0,68;-0,3557579200931782
10,7;18,9;0,01;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SpreadOAT10Y6M.pct.t;0,68;-0,33;Level;Growth_rate;1;1,0;0,13;1;0,87;0;10;0,7;-0,3564139643810338
13,8;7,3;0,01;INSEE_PIBFR.lag_1;Spread10Y3M.pct.lag_3;0,21;-3,57;Level;Growth_rate;1;1,0;0,45;1;0,0;0;0;0,56;-0,3568296310550345
13,8;31,7;0,03;CPI_Excl_Tabac.lag_1;EUR003M_Index.Diff.lag_12;1195,5;14367,83;Level;Difference;1;1,0;0,14;0;0,02;0;26;0,55;-0,3571639179419004
8,8;6,9;0,0;EUROSTAT_GDPEuroArea.t;Spread10Y3M.lag_3;0,05;-2623,1;Level;Level;1;1,0;0,03;1;0,0;0;0;0,79;-0,35795101817089425
13,3;28,8;0,01;CPI_Excl_Tabac.lag_3;Spread10Y6M.lag_1;1324,86;-2205,55;Level;Level;1;1,0;-0,08;0;0,09;0;15;0,56;-0,35848107078417724
10,1;8,7;0,0;SP_SP500.lag_1;INSEE_ConsommationFinaleMenagesFR.lag_3;3,46;0,3;Level;Level;1;1,0;0,44;1;0,0;0;12;0,72;-0,3589831929087153
14,0;30,7;0,01;CPI_Excl_Tabac.lag_1;Spread10Y3M.Diff.lag_3;1286,7;-2663,93;Level;Difference;1;1,0;0,24;0;0,24;0;18;0,54;-0,3596282058182956
11,5;12,1;0,0;INSEE_PIBFR.lag_1;Spread10Y6M.lag_3;0,21;-4071,71;Level;Level;1;1,0;0,11;1;0,0;0;0;0,66;-0,3598316001415449
8,5;5,3;0,0;Chomage.lag_3;EUR003M_Index.lag_12;-248,39;-17901,39;Level;Level;1;1,0;0,88;0;0,09;0;19;0,79;-0,3602604310059845
10,5;12,4;0,04;RDB_Nominal.t;SpreadOAT10Y6M.lag_3;163,18;-1877,61;Level;Level;1;1,0;-0,34;0;0,79;0;3;0,69;-0,3604312251943569
12,1;9,0;0,02;RDB_Nominal.lag_12;Spread10Y6M.pct.lag_3;211,79;-0,39;Level;Growth_rate;1;1,0;0,18;1;0,71;0;9;0,63;-0,3606795164399279
11,8;7,7;0,0;Chomage.lag_1;CPI_Excl_Tabac.Diff.lag_3;-4612,32;-234,1;Level;Difference;1;1,0;-0,43;0;0,02;0;51;0,66;-0,3606847632263268
8,5;5,5;0,0;Chomage.t;EUR003M_Index.lag_12;-878,62;-15720,0;Level;Level;1;1,0;0,89;0;0,05;0;26;0,79;-0,36079126498613956
13,9;6,8;0,06;EURONEXT_CAC40.lag_1;PIB_Reel.Diff.lag_3;5,42;0,12;Level;Difference;1;1,0;0,11;0;0,67;0;33;0,53;-0,36175222133933005
11,4;6,9;0,0;EURONEXT_CAC40.t;Chomage.lag_1;1,39;-3715,53;Level;Level;1;1,0;-0,79;0;0,01;0;27;0,68;-0,3618935636659739
9,0;10,7;0,01;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SpreadOat10Y3M.lag_3;0,64;-2988,63;Level;Level;1;1,0;-0,13;1;0,19;0;9;0,77;-0,36190986977709394
11,4;25,0;0,0;Chomage.t;Spread6M3M.lag_1;-4655,65;-3614,43;Level;Level;1;1,0;-0,25;0;0,32;0;58;0,68;-0,3623409007525986
12,3;6,7;0,0;Chomage.lag_3;INSEE_ConsommationFinaleMenagesFR.Diff.lag_1;-4515,64;0,07;Level;Difference;1;1,0;0,09;0;0,57;0;42;0,63;-0,3628796106548371
10,8;18,0;0,03;RDB_Nominal.t;Spread5Y3M.lag_1;182,89;-1894,12;Level;Level;1;1,0;0,28;0;0,84;0;5;0,68;-0,3629276375153556
12,9;6,4;0,0;STOXX_EUROSTOXX50.t;PIB_Reel.lag_12;7,6;160,78;Level;Level;1;1,0;0,05;1;0,0;0;1;0,58;-0,36316401610316484
10,2;18,5;0,02;RDB_Nominal.lag_3;EURONEXT_CAC40.lag_12;120,85;2,58;Level;Level;1;1,0;0,85;1;0,37;0;9;0,71;-0,36360607605722484
14,9;7,3;0,0;PIB_Reel.t;INSEE_ProductionIndustrielle_France.Diff.lag_3;185,93;-44,21;Level;Difference;1;1,0;0,11;0;0,0;0;0;0,5;-0,364580251759028
10,2;12,2;0,0;RDB_Nominal.lag_3;INSEE_PIBFR.lag_12;153,98;0,07;Level;Level;1;1,0;0,58;1;0,23;0;18;0,72;-0,36521224811812636
8,6;6,7;0,01;RDB_Nominal.lag_3;INSEE_ConfianceMenagesFR.lag_3;179,72;263,15;Level;Level;1;1,0;0,13;1;0,03;0;7;0,76;-0,36530327254227557
11,1;20,2;0,02;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread10Y6M.lag_12;0,63;-626,94;Level;Level;1;1,0;-0,47;0;0,25;0;17;0,67;-0,3654433314329746
14,7;4,0;0,03;Chomage.lag_12;Spread10Y6M.pct.t;-4715,76;-1,0;Level;Growth_rate;1;1,0;-0,27;0;0,35;0;18;0,53;-0,36559303986731573
8,3;4,6;0,0;EURONEXT_CAC40.t;INSEE_ConfianceMenagesFR.lag_12;3,82;473,53;Level;Level;1;1,0;0,36;1;0,66;0;0;0,78;-0,36592978362906003
8,8;6,4;0,0;SP_SP500.lag_1;INSEE_ConfianceMenagesFR.lag_12;3,35;443,82;Level;Level;1;1,0;0,45;1;0,24;0;0;0,75;-0,3660897279987638
11,5;51,3;0,01;SP_SP500.lag_12;EUR006M_Index.Diff.t;6,84;-5353,81;Level;Difference;1;1,0;0,66;0;0,23;0;6;0,63;-0,36644336089670304
13,0;42,1;0,03;RDB_Nominal.pct.lag_1;Spread6M3M.t;2948,84;-11364,44;Growth_rate;Level;1;1,0;0,47;1;0,02;0;19;0,59;-0,36836874962206134
10,2;8,0;0,04;RDB_Nominal.lag_1;EUSA5_Curncy.lag_3;176,81;-1728,78;Level;Level;1;1,0;-0,06;0;0,26;0;5;0,7;-0,36855544775424964
11,3;35,8;0,0;Chomage.lag_3;EUR006M_Index.lag_3;-4129,23;-2781,26;Level;Level;1;1,0;0,34;1;0,0;0;65;0,65;-0,3686050762582984
11,5;7,4;0,0;Chomage.lag_1;PIB_Reel.pct.t;-4574,45;159,31;Level;Growth_rate;1;1,0;0,04;0;0,8;0;18;0,68;-0,3690520865349456
8,7;9,1;0,0;RDB_Nominal.pct.lag_1;INSEE_ConfianceMenagesFR.lag_12;1798,84;436,66;Growth_rate;Level;1;1,0;0,45;1;0,49;0;0;0,77;-0,3691888262982228
9,8;8,4;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.Diff.t;0,05;0,13;Level;Difference;1;1,0;0,04;0;0,0;0;0;0,75;-0,3693956747470142
14,9;8,2;0,0;INSEE_ConsommationFinaleMenagesFR.t;SpreadOat10Y3M.pct.lag_3;0,4;1,9;Level;Growth_rate;1;1,0;0,18;1;0,0;0;0;0,47;-0,3694051984903499
14,9;7,3;0,0;PIB_Reel.t;SpreadOat10Y3M.Diff.lag_3;185,39;-462,75;Level;Difference;1;1,0;0,11;0;0,0;0;0;0,5;-0,3695389313020274
14,9;11,2;0,0;INSEE_ProductionIndustrielle_France.t;INSEE_PIBFR.lag_12;230,81;0,18;Level;Level;1;1,0;-0,05;1;0,0;0;0;0,45;-0,36958302908407115
13,0;26,9;0,0;CPI_Excl_Tabac.lag_3;EURONEXT_CAC40.pct.lag_12;1439,36;-94,02;Level;Growth_rate;1;1,0;0,22;0;0,18;0;15;0,58;-0,3695842892095764
14,8;9,1;0,0;INSEE_ConsommationFinaleMenagesFR.t;Spread10Y3M.Diff.lag_12;0,43;-2246,92;Level;Difference;1;1,0;0,27;0;0,0;0;0;0,47;-0,36977308791058094
9,8;13,7;0,0;EUROSTAT_GDPEuroArea.t;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;0,03;0,21;Level;Level;1;1,0;0,93;0;0,0;0;0;0,75;-0,3702834282301608
13,4;8,6;0,04;SP_SP500.lag_1;Spread5Y3M.Diff.lag_1;5,12;-2044,57;Level;Difference;1;1,0;0,29;0;0,13;0;16;0,53;-0,37030504862287184
13,4;13,4;0,06;SP_SP500.lag_1;BBG_TauxOat10Y.pct.t;4,93;0,21;Level;Growth_rate;1;1,0;0,03;1;0,74;0;11;0,53;-0,3703156996130619
13,4;8,2;0,07;SP_SP500.lag_1;Spread5Y6M.lag_1;4,99;-649,9;Level;Level;1;1,0;0,16;0;0,59;0;11;0,52;-0,3703372320690801
13,4;7,8;0,07;SP_SP500.lag_1;INSEE_ConfianceMenagesFR.Diff.lag_1;4,87;-66,74;Level;Difference;1;1,0;-0,24;0;0,07;0;9;0,52;-0,3703439029521085
13,4;20,0;0,04;SP_SP500.lag_1;CPI_Excl_Tabac.pct.lag_3;4,27;762,34;Level;Growth_rate;1;1,0;0,54;1;0,73;0;15;0,55;-0,37036427310608766
13,4;88,6;0,08;SP_SP500.lag_1;EUR006M_Index.t;4,93;-381,01;Level;Level;1;1,0;-0,08;0;0,48;0;11;0,52;-0,37040127907604337
11,2;14,8;0,04;RDB_Nominal.t;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_12;175,47;-0,05;Level;Difference;1;1,0;0,06;0;0,31;0;6;0,67;-0,3704253977384302
13,4;7,0;0,0;INSEE_PIBFR.t;EUROSTAT_GDPEuroArea.pct.lag_3;0,22;-339,62;Level;Growth_rate;1;1,0;0,38;1;0,0;0;0;0,59;-0,37046630678451153
13,4;6,6;0,04;INSEE_ConsommationFinaleMenagesFR.t;INSEE_PIBFR.Diff.lag_1;0,5;-0,12;Level;Difference;1;1,0;0,44;0;0,0;0;0;0,56;-0,37054417373335014
13,4;13,2;0,05;EURONEXT_CAC40.lag_1;Spread5Y6M.lag_1;5,66;-2109,57;Level;Level;1;1,0;0,27;1;0,58;0;57;0,54;-0,37060092645580633
13,4;33,5;0,1;SP_SP500.t;EUSA5_Curncy.lag_1;4,91;-351,68;Level;Level;1;1,0;-0,07;1;0,72;0;10;0,52;-0,3706697191780495
8,5;5,5;0,0;Chomage.lag_1;EUR003M_Index.lag_12;-710,66;-16323,6;Level;Level;1;1,0;0,89;0;0,06;0;23;0,79;-0,37124428421514866
14,7;55,7;0,03;Chomage.lag_12;Spread6M3M.lag_3;-4567,63;-1483,63;Level;Level;1;1,0;-0,15;1;0,56;0;17;0,52;-0,37142481198055544
11,0;11,7;0,11;RDB_Nominal.lag_3;SpreadOat10Y3M.Diff.lag_3;191,62;-1402,04;Level;Difference;1;1,0;0,16;0;0,43;0;8;0,68;-0,3716990936062774
9,0;6,4;0,0;SP_SP500.t;INSEE_ConfianceMenagesFR.lag_12;3,3;444,38;Level;Level;1;1,0;0,46;1;0,21;0;0;0,74;-0,37170370037592493
11,3;20,0;0,01;INSEE_InvestEntreprisesNonFinancieresFR.t;INSEE_ProductionIndustrielle_France.Diff.t;0,64;-56,94;Level;Difference;1;1,0;0,04;0;0,21;0;23;0,67;-0,37178608207949315
10,6;16,4;0,01;RDB_Nominal.lag_3;STOXX_EUROSTOXX50.pct.lag_1;185,33;-54,73;Level;Growth_rate;1;1,0;-0,11;1;0,39;0;10;0,69;-0,37197252850197504
10,0;6,9;0,0;EUROSTAT_GDPEuroArea.t;Spread6M3M.pct.lag_12;0,05;0,03;Level;Growth_rate;1;1,0;0,21;0;0,0;0;0;0,74;-0,3720351052136255
13,1;34,0;0,14;CPI_Excl_Tabac.t;INSEE_ProductionIndustrielle_France.lag_1;1225,18;322,89;Level;Level;1;1,0;-0,08;1;0,01;0;24;0,61;-0,3723396599562918
8,7;11,5;0,0;RDB_Nominal.lag_12;EUROSTAT_GDPEuroArea.lag_3;96,46;0,03;Level;Level;1;1,0;0,72;1;0,0;0;28;0,8;-0,3723884117361438
12,7;12,9;0,08;EURONEXT_CAC40.lag_1;SpreadOat10Y3M.lag_3;5,03;-2386,2;Level;Level;1;1,0;-0,24;1;0,2;0;86;0,57;-0,372474557257527
12,9;5,8;0,0;PIB_Reel.t;EURONEXT_CAC40.lag_1;98,98;3,37;Level;Level;1;1,0;0,72;0;0,0;0;10;0,6;-0,37256596008031995
12,0;7,7;0,03;RDB_Nominal.pct.lag_1;Spread10Y6M.lag_3;2693,82;-3901,39;Growth_rate;Level;1;1,0;0,09;1;0,43;0;26;0,64;-0,3737546142030894
12,3;22,3;0,17;SP_SP500.lag_12;RDB_Nominal.Diff.lag_3;5,06;252,94;Level;Difference;1;1,0;0,51;0;0,68;0;10;0,6;-0,374028993939729
10,0;6,7;0,0;EUROSTAT_GDPEuroArea.t;SP_SP500.Diff.lag_12;0,05;-0,8;Level;Difference;1;1,0;0,24;1;0,0;0;0;0,74;-0,37573829882021825
9,9;18,3;0,01;Chomage.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.t;-2501,47;0,36;Level;Level;1;1,0;-0,79;1;0,09;0;45;0,74;-0,37585728145753494
13,7;111,9;0,01;INSEE_PIBFR.lag_1;BBG_TauxOat10Y.pct.lag_1;0,2;0,31;Level;Growth_rate;1;1,0;0,03;1;0,0;0;0;0,57;-0,3758990650738403
12,0;15,3;0,03;RDB_Nominal.lag_12;Spread5Y3M.lag_3;211,95;-718,36;Level;Level;1;1,0;0,16;0;0,79;0;7;0,63;-0,3761411065360687
10,2;15,9;0,0;CPI_Excl_Tabac.lag_12;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;506,84;0,59;Level;Level;1;1,0;0,83;0;0,01;0;22;0,73;-0,37661048595297797
12,4;21,8;0,04;SP_SP500.lag_12;SpreadOat10Y3M.Diff.lag_1;5,51;445,05;Level;Difference;1;1,0;0,09;0;0,86;0;6;0,59;-0,3769048790692342
13,8;31,0;0,1;CPI_Excl_Tabac.t;BBG_TauxOat10Y.Diff.lag_3;1322,01;-2820,57;Level;Difference;1;1,0;0,47;0;0,63;0;15;0,55;-0,3776086397754328
14,0;32,7;0,04;CPI_Excl_Tabac.t;INSEE_ConsommationFinaleMenagesFR.pct.lag_3;1221,67;-134,92;Level;Growth_rate;1;1,0;0,23;0;0,56;0;20;0,53;-0,3780790868168731
10,5;11,5;0,0;RDB_Nominal.lag_12;Chomage.pct.lag_12;176,33;-300,96;Level;Growth_rate;1;1,0;-0,43;1;0,02;0;22;0,7;-0,3781542184728035
11,8;6,1;0,0;Chomage.lag_1;SP_SP500.Diff.lag_3;-4566,64;1,52;Level;Difference;1;1,0;0,08;0;0,13;0;45;0,67;-0,3783961416627162
11,4;10,5;0,02;SP_SP500.lag_3;STOXX_EUROSTOXX50.pct.lag_3;5,19;-134,17;Level;Growth_rate;1;1,0;0,1;1;0,95;0;1;0,63;-0,3786872510011656
10,5;21,7;0,0;CPI_Excl_Tabac.t;EUR003M_Index.lag_3;1032,75;-7308,05;Level;Level;1;1,0;-0,25;1;0,0;0;3;0,67;-0,3788124867367064
11,1;13,1;0,02;RDB_Nominal.lag_3;Spread10Y3M.Diff.t;188,91;-236,92;Level;Difference;1;1,0;0,06;0;0,49;0;7;0,67;-0,38023160234986997
12,0;5,4;0,0;INSEE_PIBFR.lag_1;INSEE_ProductionIndustrielle_France.Diff.lag_3;0,24;-333,63;Level;Difference;1;1,0;0,42;0;0,0;0;0;0,65;-0,38095513547682214
10,3;14,9;0,01;RDB_Nominal.lag_3;STOXX_EUROSTOXX50.pct.lag_3;184,76;-66,77;Level;Growth_rate;1;1,0;-0,11;1;0,51;0;7;0,7;-0,38155684115566846
10,7;5,2;0,0;Chomage.t;SpreadOAT10Y6M.lag_1;-4271,79;-1751,01;Level;Level;1;1,0;0,36;0;0,18;0;69;0,7;-0,3818776028784805
10,3;18,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Chomage.pct.t;0,62;-198,75;Level;Growth_rate;1;1,0;-0,41;1;1,0;0;12;0,72;-0,3821951841565592
9,5;5,8;0,0;INSEE_PIBFR.t;BBG_TauxOat10Y.lag_12;0,14;-3582,0;Level;Level;1;1,0;-0,48;1;0,0;0;16;0,74;-0,3824037665263633
11,5;5,8;0,0;Chomage.t;Spread6M3M.pct.lag_1;-4695,92;-0,64;Level;Growth_rate;1;1,0;-0,43;0;0,08;0;51;0,68;-0,3829126442654218
13,8;5,5;0,01;STOXX_EUROSTOXX50.t;EURONEXT_CAC40.pct.t;16,36;-307,92;Level;Growth_rate;1;1,0;0,64;1;0,87;0;88;0,54;-0,3837720427176825
9,5;6,9;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_PIBFR.lag_3;0,06;-0,07;Level;Level;1;1,0;0,91;1;0,0;0;0;0,75;-0,3839169330621499
15,0;9,7;0,0;INSEE_ConsommationFinaleMenagesFR.t;Spread5Y3M.Diff.t;0,41;-73,16;Level;Difference;1;1,0;0,11;0;0,0;0;0;0,47;-0,385175772681682
13,8;6,4;0,01;INSEE_PIBFR.lag_1;EUSA10_Curncy.Diff.t;0,2;916,25;Level;Difference;1;1,0;0,35;0;0,0;0;0;0,56;-0,3860804964051783
14,8;4,2;0,03;Chomage.lag_12;SpreadOAT10Y6M.Diff.t;-4547,46;-87,86;Level;Difference;1;1,0;-0,07;0;0,49;0;18;0,52;-0,3863424820626653
12,9;6,5;0,02;EURONEXT_CAC40.lag_1;INSEE_PIBFR.pct.t;6,18;-320,96;Level;Growth_rate;1;1,0;0,42;1;0,77;0;67;0,58;-0,38640460663480347
12,5;6,4;0,06;CPI_Excl_Tabac.lag_12;SP_SP500.pct.lag_12;2137,27;-81,53;Level;Growth_rate;1;1,0;0,28;1;0,86;0;15;0,6;-0,38758753676842495
10,9;23,1;0,01;STOXX_EUROSTOXX50.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;-1,32;0,71;Level;Level;1;1,0;0,65;1;0,27;0;15;0,69;-0,3875941422489977
12,0;17,3;0,03;CPI_Excl_Tabac.t;Spread6M3M.t;1612,06;-22378,53;Level;Level;1;1,0;0,61;1;0,2;0;13;0,64;-0,387628842735976
14,9;7,8;0,0;INSEE_ConsommationFinaleMenagesFR.t;SP_SP500.Diff.lag_3;0,42;-2,24;Level;Difference;1;1,0;0,09;1;0,0;0;0;0,47;-0,38777894103077215
7,7;6,1;0,0;PIB_Reel.t;EUR006M_Index.lag_12;52,73;-14443,05;Level;Level;1;1,0;-0,67;1;0,01;0;48;0,82;-0,38800534807954024
8,8;8,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUSA10_Curncy.lag_3;0,65;-2317,98;Level;Level;1;1,0;-0,11;1;0,25;0;5;0,77;-0,3883597782265451
11,8;9,0;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;INSEE_ConsommationFinaleMenagesFR.pct.lag_1;0,57;-681,56;Level;Growth_rate;1;1,0;0,56;1;0,0;0;0;0,63;-0,3891449399714699
9,9;19,7;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread6M3M.pct.lag_3;0,05;0,04;Level;Growth_rate;1;1,0;0,37;0;0,0;0;0;0,74;-0,38977161849203523
11,5;6,6;0,0;Chomage.t;EUSA5_Curncy.Diff.t;-4761,81;-1317,76;Level;Difference;1;1,0;-0,49;0;0,04;0;42;0,68;-0,3901112094872954
9,9;6,9;0,0;EUROSTAT_GDPEuroArea.t;EUSA10_Curncy.Diff.lag_12;0,05;-1564,05;Level;Difference;1;1,0;0,28;0;0,0;0;0;0,74;-0,3909201835398186
12,3;6,6;0,0;Chomage.lag_3;Spread10Y3M.t;-4422,51;-650,98;Level;Level;1;1,0;0,15;0;0,39;0;48;0,62;-0,39214947570722103
13,2;9,0;0,08;CPI_Excl_Tabac.lag_12;EURONEXT_CAC40.Diff.lag_3;2031,23;0,62;Level;Difference;1;1,0;-0,09;0;0,17;0;7;0,58;-0,3934194974855194
10,2;15,6;0,01;RDB_Nominal.lag_1;Chomage.pct.lag_3;157,36;-261,33;Level;Growth_rate;1;1,0;-0,43;1;0,03;0;23;0,71;-0,39379103309764196
9,7;8,9;0,0;Spread5Y3M.lag_1;EUROSTAT_GDPEuroArea.lag_3;-1830,43;0,05;Level;Level;1;1,0;0,26;1;0,0;0;0;0,75;-0,3941343479132262
9,8;6,5;0,0;EUROSTAT_GDPEuroArea.lag_1;EUSA5_Curncy.pct.lag_1;0,05;0,21;Level;Growth_rate;1;1,0;-0,29;0;0,0;0;0;0,74;-0,39428162080400275
14,1;6,2;0,0;INSEE_PIBFR.t;BBG_TauxOat10Y.pct.lag_12;0,2;-0,53;Level;Growth_rate;1;1,0;0,08;0;0,0;0;0;0,55;-0,3943025123508723
10,0;17,8;0,02;EURONEXT_CAC40.t;EURONEXT_CAC40.lag_12;2,73;4,25;Level;Level;1;1,0;0,61;1;0,45;0;8;0,72;-0,3949758268734893
8,2;6,5;0,0;EUROSTAT_GDPEuroArea.t;BBG_TauxOat10Y.lag_12;0,03;-2387,49;Level;Level;1;1,0;-0,62;1;0,0;0;2;0,8;-0,39504588261618756
14,0;34,6;0,04;CPI_Excl_Tabac.t;Spread5Y6M.lag_12;1170,21;-969,3;Level;Level;1;1,0;-0,28;0;0,0;0;20;0,53;-0,3958619264372363
9,6;20,7;0,0;CPI_Excl_Tabac.lag_3;EUROSTAT_GDPEuroArea.lag_3;413,8;0,04;Level;Level;1;1,0;0,74;1;0,0;0;0;0,75;-0,3963842018529431
8,9;8,3;0,0;EUROSTAT_GDPEuroArea.lag_1;SP_SP500.t;0,04;1,79;Level;Level;1;1,0;0,67;0;0,0;0;0;0,78;-0,39680951085400795
10,0;17,1;0,01;INSEE_InvestEntreprisesNonFinancieresFR.t;EUSA5_Curncy.lag_12;0,5;-3206,75;Level;Level;1;1,0;-0,68;1;0,09;0;5;0,71;-0,3972869110705126
13,6;6,0;0,0;INSEE_PIBFR.t;INSEE_ConsommationFinaleMenagesFR.Diff.lag_3;0,21;-0,1;Level;Difference;1;1,0;0,29;1;0,0;0;0;0,57;-0,3973184453811256
9,8;15,8;0,01;RDB_Nominal.lag_1;RDB_Nominal.pct.lag_12;122,4;1489,44;Level;Growth_rate;1;1,0;0,68;1;0,02;0;51;0,75;-0,3982744866112584
10,1;12,9;0,0;INSEE_PIBFR.t;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;0,06;0,57;Level;Level;1;1,0;0,76;0;0,13;0;7;0,74;-0,3983158842986543
11,2;15,9;0,03;RDB_Nominal.t;STOXX_EUROSTOXX50.Diff.lag_1;175,17;0,05;Level;Difference;1;1,0;-0,06;1;0,7;0;8;0,67;-0,3983962417605271
12,1;26,6;0,02;RDB_Nominal.lag_12;CPI_Excl_Tabac.pct.lag_3;206,56;81,87;Level;Growth_rate;1;1,0;0,65;0;0,38;0;9;0,62;-0,39887519928586457
10,9;13,1;0,11;RDB_Nominal.t;BBG_TauxOat10Y.Diff.lag_3;186,21;-2140,32;Level;Difference;1;1,0;0,39;0;0,42;0;7;0,68;-0,3991051087226287
9,0;5,6;0,0;SP_SP500.lag_12;INSEE_ConfianceMenagesFR.lag_1;5,77;353,63;Level;Level;1;1,0;-0,09;1;0,18;0;5;0,75;-0,3991924656438246
10,9;13,4;0,16;RDB_Nominal.t;CPI_Excl_Tabac.Diff.lag_3;192,24;-1227,5;Level;Difference;1;1,0;0,53;0;0,93;0;4;0,68;-0,3995086253394362
14,1;7,4;0,04;EURONEXT_CAC40.t;BBG_TauxOat10Y.Diff.lag_3;5,33;-135,16;Level;Difference;1;1,0;0,31;0;0,52;0;35;0,51;-0,3996237240871261
10,9;19,0;0,0;CPI_Excl_Tabac.lag_3;BBG_TauxOat10Y.lag_12;806,98;-3247,0;Level;Level;1;1,0;-0,66;1;0,39;0;1;0,65;-0,3997470873095599
10,9;25,9;0,02;RDB_Nominal.lag_3;INSEE_PIBFR.pct.lag_12;187,51;122,95;Level;Growth_rate;1;1,0;0,06;1;0,1;0;10;0,68;-0,3997698010292614
10,9;21,6;0,0;CPI_Excl_Tabac.lag_1;BBG_TauxOat10Y.lag_12;732,04;-3286,28;Level;Level;1;1,0;-0,65;1;0,56;0;1;0,65;-0,39978043275393493
10,9;9,8;0,02;RDB_Nominal.lag_3;Spread6M3M.pct.lag_3;199,42;-1,18;Level;Growth_rate;1;1,0;0,49;0;0,6;0;7;0,68;-0,3998472863369318
