"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
11,6;6,7;0;"Chomage.t";"Spread10Y6M.Diff.lag_12";-4554,97;860,49;"Level";"Difference";1;1;-0,06;0;0,34;0;55;0,68
11,6;6,8;0;"Chomage.lag_1";"EUR003M_Index.Diff.lag_12";-4428,03;9609,74;"Level";"Difference";1;1;-0,19;0;0,28;0;45;0,68
11,6;9,1;0,02;"RDB_Nominal.lag_12";"EUR003M_Index.Diff.lag_12";204,55;14543,87;"Level";"Difference";1;1;0,12;0;0,02;0;7;0,65
11,6;6,7;0;"Chomage.lag_1";"Spread6M3M.Diff.lag_12";-4478,88;28225,47;"Level";"Difference";1;1;-0,08;1;0,38;0;75;0,68
11,6;21;0;"RDB_Nominal.lag_12";"EUROSTAT_GDPEuroArea.pct.lag_12";208,89;252,48;"Level";"Growth_rate";1;1;0,03;1;0,12;0;12;0,65
11,6;10,9;0;"Chomage.lag_1";"INSEE_ConsommationFinaleMenagesFR.pct.lag_12";-4577,65;166,22;"Level";"Growth_rate";1;1;0,06;1;0,27;0;50;0,67
11,6;5,2;0;"Chomage.lag_1";"STOXX_EUROSTOXX50.pct.lag_12";-4514,1;-36,45;"Level";"Growth_rate";1;1;0,06;0;0,42;0;68;0,67
11,6;5,5;0,02;"RDB_Nominal.lag_12";"STOXX_EUROSTOXX50.pct.lag_12";209,84;-57,34;"Level";"Growth_rate";1;1;0;1;0,99;0;14;0,64
11,6;22,5;0;"CPI_Excl_Tabac.lag_3";"Chomage.pct.lag_12";1105,12;-361,69;"Level";"Growth_rate";1;1;-0,37;1;0,01;0;51;0,65
11,6;12,2;0;"CPI_Excl_Tabac.lag_12";"Chomage.pct.lag_12";1665,16;-304,5;"Level";"Growth_rate";1;1;-0,45;1;0,01;0;11;0,65
11,6;5,9;0,02;"RDB_Nominal.lag_12";"SP_SP500.pct.lag_12";218,75;-70,51;"Level";"Growth_rate";1;1;0,25;0;0,9;0;12;0,64
11,6;8,6;0;"Chomage.t";"Spread5Y6M.pct.lag_12";-4543,69;0,73;"Level";"Growth_rate";1;1;-0,12;0;0,46;0;58;0,68
11,6;7,5;0,03;"RDB_Nominal.pct.lag_1";"SpreadOAT10Y6M.lag_3";2461,31;-3912,13;"Growth_rate";"Level";1;1;-0,11;1;0,19;0;26;0,67
11,6;16,1;0;"RDB_Nominal.pct.lag_1";"Chomage.pct.lag_12";2127,88;-341,88;"Growth_rate";"Growth_rate";1;1;-0,4;1;0,18;0;67;0,65
11,6;6,9;0;"Spread5Y3M.t";"EUROSTAT_GDPEuroArea.lag_12";1781,84;0,04;"Level";"Level";1;1;0;0;0,02;0;0;0,65
11,6;7,3;0;"Spread5Y3M.lag_1";"EUROSTAT_GDPEuroArea.lag_12";1579,29;0,04;"Level";"Level";1;1;0;0;0,02;0;0;0,65
11,6;6,7;0;"Spread5Y6M.lag_1";"EUROSTAT_GDPEuroArea.lag_12";2226,98;0,04;"Level";"Level";1;1;-0,06;1;0,02;0;0;0,65
11,6;29;0;"Spread5Y3M.t";"EURONEXT_CAC40.lag_12";-1506,27;6,15;"Level";"Level";1;1;0,28;0;0,15;0;11;0,64
11,6;26,6;0;"Spread5Y6M.lag_1";"EURONEXT_CAC40.lag_12";-1084,02;6,02;"Level";"Level";1;1;0,18;0;0,12;0;11;0,63
11,7;16,7;0;"EURONEXT_CAC40.lag_12";"";5,94;NA;"Level";NA;1;NA;0;1;0,84;0;8;0,63
11,7;25;0;"INSEE_PIBFR.lag_1";"EUSA10_Curncy.lag_1";0,2;-2179,52;"Level";"Level";1;1;0,03;1;0;0;0;0,64
11,7;29,6;0,09;"INSEE_ConsommationFinaleMenagesFR.lag_1";"CPI_Excl_Tabac.t";0,26;795,43;"Level";"Level";1;1;0,55;1;0;0;41;0,66
11,7;29,2;0,01;"INSEE_ConsommationFinaleMenagesFR.lag_1";"CPI_Excl_Tabac.lag_1";0,26;825,42;"Level";"Level";1;1;0,55;1;0;0;50;0,66
11,7;24,7;0;"INSEE_PIBFR.lag_1";"CPI_Excl_Tabac.lag_3";0,13;794,82;"Level";"Level";1;1;0,63;1;0;0;37;0,67
11,7;13,5;0;"INSEE_PIBFR.lag_1";"SpreadOat10Y3M.t";0,2;-3543,13;"Level";"Level";1;1;-0,06;1;0;0;0;0,65
11,7;20;0,02;"INSEE_ConsommationFinaleMenagesFR.lag_1";"BBG_TauxOat10Y.lag_3";0,38;-2779,91;"Level";"Level";1;1;-0,19;1;0,01;0;0;0,62
11,7;8,6;0;"INSEE_PIBFR.lag_1";"INSEE_ProductionIndustrielle_France.lag_3";0,27;-463,06;"Level";"Level";1;1;0,6;0;0;0;17;0,66
11,7;6,4;0;"INSEE_ConsommationFinaleMenagesFR.lag_1";"Spread10Y3M.lag_12";0,39;-4741,29;"Level";"Level";1;1;-0,16;1;0;0;0;0,62
11,7;6,6;0;"STOXX_EUROSTOXX50.lag_1";"Chomage.lag_1";0,8;-4395,95;"Level";"Level";1;1;-0,57;1;0;0;45;0,67
11,7;6,7;0,01;"PIB_Reel.lag_1";"SP_SP500.lag_1";113,82;3,18;"Level";"Level";1;1;0,59;1;0;0;29;0,65
11,7;8,6;0;"INSEE_PIBFR.t";"SP_SP500.lag_3";0,13;2,91;"Level";"Level";1;1;0,65;0;0;0;17;0,66
11,7;6,6;0;"INSEE_ConsommationFinaleMenagesFR.t";"INSEE_PIBFR.lag_12";0,31;0,13;"Level";"Level";1;1;0,39;1;0;0;0;0,64
11,7;6,9;0;"EURONEXT_CAC40.t";"Chomage.lag_3";1,98;-3309,83;"Level";"Level";1;1;-0,77;0;0,12;0;14;0,65
11,7;8,6;0,04;"EURONEXT_CAC40.lag_1";"RDB_Nominal.lag_12";1,81;156,84;"Level";"Level";1;1;0,82;0;0,45;0;15;0,64
11,7;21,7;0,12;"SP_SP500.t";"INSEE_ConfianceMenagesFR.t";4,85;222,28;"Level";"Level";1;1;0,04;1;0,01;0;9;0,58
11,7;20,6;0,1;"SP_SP500.lag_1";"INSEE_ConfianceMenagesFR.t";4,88;225,46;"Level";"Level";1;1;0,04;1;0;0;28;0,59
11,7;8,2;0;"SP_SP500.t";"STOXX_EUROSTOXX50.pct.lag_1";5,14;-124,65;"Level";"Growth_rate";1;1;0,1;1;0,99;0;1;0,61
11,7;9,1;0;"SP_SP500.lag_3";"RDB_Nominal.pct.lag_3";2,49;1835,93;"Level";"Growth_rate";1;1;0,72;0;0,26;0;47;0,65
11,7;5,6;0;"EURONEXT_CAC40.t";"INSEE_ConsommationFinaleMenagesFR.lag_3";3,39;0,28;"Level";"Level";1;1;0,56;1;0;0;0;0,66
11,7;6,4;0;"EURONEXT_CAC40.lag_1";"INSEE_ConsommationFinaleMenagesFR.lag_3";3,47;0,26;"Level";"Level";1;1;0,6;1;0;0;0;0,66
11,7;5,2;0;"SP_SP500.t";"STOXX_EUROSTOXX50.pct.lag_3";5,08;-124,73;"Level";"Growth_rate";1;1;0,07;1;0,95;0;1;0,61
11,7;11;0;"SP_SP500.lag_3";"Chomage.pct.lag_3";4,2;-371,89;"Level";"Growth_rate";1;1;-0,34;1;0,11;0;19;0,63
11,7;26,1;0,06;"SP_SP500.lag_12";"RDB_Nominal.pct.t";3,69;1114,9;"Level";"Growth_rate";1;1;0,79;1;0,16;0;25;0,63
11,7;7;0;"Chomage.lag_1";"Spread5Y6M.t";-4590,08;-859,57;"Level";"Level";1;1;-0,17;0;0,27;0;61;0,67
11,7;7,2;0;"Chomage.lag_1";"Spread5Y6M.lag_1";-4576,23;-677,01;"Level";"Level";1;1;-0,15;0;0,25;0;59;0,67
11,7;5;0;"Chomage.lag_3";"SpreadOat10Y3M.t";-4234,12;-1762,05;"Level";"Level";1;1;0,27;0;0,17;0;72;0,64
11,7;6,9;0;"Chomage.lag_1";"Spread10Y6M.t";-4492,24;-527,36;"Level";"Level";1;1;0,24;0;0,49;0;64;0,67
11,7;4,8;0;"Chomage.lag_3";"SpreadOAT10Y6M.t";-4156,56;-1876,82;"Level";"Level";1;1;0,36;0;0,28;0;72;0,64
11,7;7;0;"Chomage.lag_1";"Spread10Y6M.lag_1";-4501,46;-424,54;"Level";"Level";1;1;0,24;0;0,48;0;61;0,66
11,7;19,1;0,03;"SP_SP500.lag_12";"SpreadOAT10Y6M.lag_1";5,07;-2337,7;"Level";"Level";1;1;-0,32;0;0,39;0;6;0,62
11,7;33,2;0;"Chomage.lag_1";"Spread6M3M.pct.t";-4761,67;-0,93;"Level";"Growth_rate";1;1;-0,47;0;0,09;0;48;0,67
11,7;32,2;0;"Chomage.lag_1";"Spread6M3M.lag_1";-4646,76;-3944,99;"Level";"Level";1;1;-0,26;0;0,34;0;49;0,67
11,7;5,5;0;"Chomage.lag_1";"Spread6M3M.Diff.lag_3";-4679,73;-6055,68;"Level";"Difference";1;1;-0,39;0;0,32;0;53;0,67
11,7;8,9;0;"Chomage.lag_1";"EUR006M_Index.Diff.t";-4696,56;-1102,19;"Level";"Difference";1;1;-0,48;0;0,11;0;50;0,67
11,7;52,4;0,01;"SP_SP500.lag_12";"EUR003M_Index.Diff.t";6,59;-4986,24;"Level";"Difference";1;1;0,62;0;0,38;0;5;0,62
11,7;14,5;0;"Chomage.lag_1";"EUR006M_Index.Diff.lag_1";-4669,14;-963,5;"Level";"Difference";1;1;-0,46;0;0,38;0;52;0,67
11,7;47,3;0,01;"SP_SP500.lag_12";"EUR006M_Index.Diff.lag_1";6,55;-4555,71;"Level";"Difference";1;1;0,62;0;0,62;0;5;0,62
11,7;5,9;0;"Chomage.lag_1";"INSEE_ConfianceMenagesFR.Diff.t";-4704,5;122,06;"Level";"Difference";1;1;0,34;0;0,07;0;56;0,67
11,7;6,8;0;"Chomage.lag_1";"PIB_Reel.Diff.t";-4568,47;15,41;"Level";"Difference";1;1;0,09;0;0,52;0;42;0,67
11,7;7,8;0;"Chomage.lag_1";"Spread6M3M.Diff.t";-4665,44;-6518,84;"Level";"Difference";1;1;-0,31;0;0,49;0;53;0,67
11,7;12,2;0,02;"RDB_Nominal.lag_12";"STOXX_EUROSTOXX50.pct.t";205,21;-51,92;"Level";"Growth_rate";1;1;-0,14;1;0,88;0;9;0,64
11,7;11,8;0,01;"RDB_Nominal.lag_12";"STOXX_EUROSTOXX50.pct.lag_1";205,73;-48,96;"Level";"Growth_rate";1;1;-0,13;1;0,69;0;9;0,64
11,7;8,1;0;"Chomage.lag_3";"Chomage.pct.t";-4023,85;-237,91;"Level";"Growth_rate";1;1;0,39;1;0,07;0;51;0,66
11,7;7,3;0;"Chomage.lag_12";"Chomage.pct.t";-4218,02;-458,45;"Level";"Growth_rate";1;1;0,13;1;0,01;0;34;0,67
11,7;21,3;0;"SP_SP500.lag_12";"Chomage.pct.t";4,94;-244,75;"Level";"Growth_rate";1;1;-0,39;1;0,14;0;16;0,62
11,7;21,9;0;"SP_SP500.lag_12";"Chomage.pct.lag_1";4,9;-238,69;"Level";"Growth_rate";1;1;-0,42;1;0,16;0;12;0,62
11,7;8;0,01;"Chomage.lag_3";"EUROSTAT_GDPEuroArea.Diff.lag_1";-4646,67;0,02;"Level";"Difference";1;1;0,16;1;0,83;0;22;0,66
11,7;6,1;0;"Chomage.lag_1";"EURONEXT_CAC40.Diff.lag_1";-4566,39;0,99;"Level";"Difference";1;1;0,06;1;0,24;0;44;0,67
11,7;5,3;0;"Chomage.lag_1";"Spread6M3M.Diff.lag_1";-4697,09;-7128,97;"Level";"Difference";1;1;-0,36;0;0,59;0;52;0,67
11,7;6,8;0;"Chomage.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3";-4484,79;52,88;"Level";"Growth_rate";1;1;-0,18;0;0,56;0;43;0,67
11,7;7,4;0;"Chomage.lag_1";"PIB_Reel.pct.lag_3";-4528,41;90,37;"Level";"Growth_rate";1;1;-0,04;0;0,64;0;41;0,67
11,7;7,7;0;"Chomage.lag_1";"EUSA5_Curncy.pct.lag_1";-4628;0,4;"Level";"Growth_rate";1;1;0,33;1;0,47;0;50;0,67
11,7;6,6;0;"Chomage.lag_1";"EUR003M_Index.pct.lag_1";-4581,76;0,45;"Level";"Growth_rate";1;1;0,15;0;0,34;0;59;0,67
11,7;7,2;0;"Chomage.lag_1";"STOXX_EUROSTOXX50.lag_3";-4410,03;0,69;"Level";"Level";1;1;-0,58;0;0;0;47;0,66
11,7;25,2;0;"CPI_Excl_Tabac.lag_3";"INSEE_PIBFR.lag_3";798,97;0,13;"Level";"Level";1;1;0,63;1;0;0;55;0,67
11,7;29,4;0,04;"SP_SP500.lag_12";"Spread5Y3M.lag_3";5,92;-2617,42;"Level";"Level";1;1;0,31;0;0,96;0;2;0,62
11,7;6,8;0;"Chomage.lag_1";"Spread5Y6M.lag_3";-4571,26;-663,4;"Level";"Level";1;1;-0,13;0;0,42;0;62;0,67
11,7;32,5;0;"Chomage.lag_1";"Spread6M3M.lag_3";-4581,74;-2700,89;"Level";"Level";1;1;-0,16;0;0,45;0;53;0,67
11,7;6,4;0;"Chomage.lag_1";"EURONEXT_CAC40.Diff.lag_3";-4584,66;1;"Level";"Difference";1;1;0,11;1;0,05;0;39;0,67
11,7;5,7;0;"Chomage.lag_1";"EUSA10_Curncy.Diff.lag_3";-4703,33;-1435,61;"Level";"Difference";1;1;-0,36;0;0,05;0;45;0,67
11,7;6,5;0;"Chomage.lag_1";"EUSA5_Curncy.Diff.lag_3";-4709,04;-1434,26;"Level";"Difference";1;1;-0,43;0;0,1;0;50;0,67
11,7;5,9;0;"Chomage.lag_1";"BBG_TauxOat10Y.Diff.lag_3";-4675,74;-1150,46;"Level";"Difference";1;1;-0,34;0;0,16;0;51;0,67
11,7;5,6;0;"Chomage.lag_1";"Spread10Y3M.Diff.lag_3";-4611,05;-1574,52;"Level";"Difference";1;1;-0,15;0;0,06;0;43;0,67
11,7;9,6;0,02;"RDB_Nominal.lag_12";"EURONEXT_CAC40.pct.lag_3";209,1;-46,98;"Level";"Growth_rate";1;1;-0,03;1;0,77;0;7;0,64
11,7;6,5;0;"Chomage.lag_1";"EUSA5_Curncy.pct.lag_3";-4624,18;0,67;"Level";"Growth_rate";1;1;0,27;1;0,4;0;53;0,67
11,7;10,1;0;"Chomage.lag_3";"SP_SP500.pct.lag_3";-4504,8;-76,62;"Level";"Growth_rate";1;1;-0,04;1;0,13;0;71;0,65
11,7;14,2;0,02;"RDB_Nominal.lag_12";"SP_SP500.pct.lag_3";210,05;-62,11;"Level";"Growth_rate";1;1;0;1;0,75;0;11;0,64
11,7;5,9;0;"Chomage.lag_1";"Spread10Y3M.pct.lag_3";-4714,58;-4,3;"Level";"Growth_rate";1;1;-0,43;0;0,01;0;46;0,67
11,7;24,9;0;"CPI_Excl_Tabac.lag_3";"RDB_Nominal.pct.lag_12";738,41;1921,4;"Level";"Growth_rate";1;1;0,68;1;0,27;0;72;0,67
11,7;27,5;0;"CPI_Excl_Tabac.t";"INSEE_ConsommationFinaleMenagesFR.lag_12";935,87;0,22;"Level";"Level";1;1;0,42;1;0;0;44;0,64
11,7;9,2;0;"CPI_Excl_Tabac.lag_12";"INSEE_ConsommationFinaleMenagesFR.lag_12";1614,07;0,18;"Level";"Level";1;1;0,5;1;0,15;0;17;0,65
11,7;25,9;0,02;"CPI_Excl_Tabac.t";"EUSA5_Curncy.lag_12";776,21;-4664,44;"Level";"Level";1;1;-0,67;1;0,07;0;1;0,61
11,7;25,3;0;"CPI_Excl_Tabac.lag_1";"EUSA5_Curncy.lag_12";805,58;-4693,16;"Level";"Level";1;1;-0,66;1;0,07;0;1;0,61
11,7;7,9;0,02;"RDB_Nominal.lag_12";"SpreadOat10Y3M.lag_12";190,49;-1068,31;"Level";"Level";1;1;-0,7;0;0,04;0;5;0,63
11,7;6,6;0;"Chomage.t";"Spread10Y6M.lag_12";-4695,31;582,8;"Level";"Level";1;1;0,55;0;0;0;42;0,68
11,7;8,1;0,02;"RDB_Nominal.lag_12";"SpreadOAT10Y6M.lag_12";193,77;-956,25;"Level";"Level";1;1;-0,68;0;0,03;0;5;0,63
11,7;21,5;0,01;"SP_SP500.lag_12";"SpreadOAT10Y6M.lag_12";4,73;-1914,28;"Level";"Level";1;1;-0,61;0;0,1;0;1;0,61
11,7;7,7;0,01;"RDB_Nominal.lag_12";"INSEE_ProductionIndustrielle_France.lag_12";211,15;184,01;"Level";"Level";1;1;-0,03;1;0,93;0;13;0,65
11,7;6,5;0;"Chomage.t";"Spread5Y3M.lag_12";-4659,31;866,65;"Level";"Level";1;1;0,44;0;0;0;42;0,68
11,7;6,6;0;"Chomage.t";"Spread5Y6M.lag_12";-4686,99;1453,95;"Level";"Level";1;1;0,36;0;0;0;32;0,68
11,7;6,4;0;"Chomage.lag_1";"EURONEXT_CAC40.Diff.lag_12";-4570,02;-0,77;"Level";"Difference";1;1;-0,1;0;0,56;0;52;0,67
11,7;8,5;0,02;"RDB_Nominal.lag_12";"Chomage.Diff.lag_12";201,96;-2967,66;"Level";"Difference";1;1;-0,18;1;0,63;0;9;0,65
11,7;6,5;0;"Chomage.lag_1";"SP_SP500.Diff.lag_12";-4676,39;-2,66;"Level";"Difference";1;1;-0,31;1;0,26;0;54;0,67
11,7;12,5;0;"Chomage.lag_1";"INSEE_PIBFR.pct.lag_12";-4513,55;118,48;"Level";"Growth_rate";1;1;-0,06;1;0,24;0;46;0,67
11,7;6,5;0;"Chomage.lag_1";"EURONEXT_CAC40.pct.lag_12";-4541,31;-19,81;"Level";"Growth_rate";1;1;0,01;0;0,47;0;61;0,67
11,7;6,6;0;"Chomage.lag_1";"EUSA5_Curncy.pct.lag_12";-4555,07;1,34;"Level";"Growth_rate";1;1;0,02;1;0,53;0;58;0,67
11,7;11,4;0;"Chomage.lag_1";"PIB_Reel.pct.lag_12";-4517,43;85,81;"Level";"Growth_rate";1;1;-0,07;1;0,26;0;47;0,67
11,7;7,3;0;"Chomage.t";"CPI_Excl_Tabac.pct.lag_12";-4452,26;430,14;"Level";"Growth_rate";1;1;-0,4;0;0,06;0;47;0,68
11,7;13,7;0;"Chomage.lag_1";"INSEE_ProductionIndustrielle_France.pct.lag_12";-4526,65;45,47;"Level";"Growth_rate";1;1;-0,05;1;0,25;0;47;0,67
11,7;7,1;0;"Chomage.lag_1";"Spread6M3M.pct.lag_12";-4506,4;3,08;"Level";"Growth_rate";1;1;-0,17;0;0,23;0;60;0,67
11,7;18,4;0,03;"RDB_Nominal.pct.lag_1";"EUROSTAT_GDPEuroArea.pct.lag_1";3221,96;-573,63;"Growth_rate";"Growth_rate";1;1;0,5;1;0,09;0;80;0,65
11,7;26,8;0;"Spread5Y6M.t";"EURONEXT_CAC40.lag_12";-727,85;5,99;"Level";"Level";1;1;0,16;0;0,34;0;9;0,63
11,8;6,7;0;"Chomage.lag_1";"";-4544,05;NA;"Level";NA;1;NA;0;1;0,31;0;53;0,67
11,8;27,3;0,01;"INSEE_PIBFR.lag_1";"CPI_Excl_Tabac.t";0,13;689,94;"Level";"Level";1;1;0,64;1;0;0;31;0,67
11,8;27;0,01;"INSEE_PIBFR.lag_1";"CPI_Excl_Tabac.lag_1";0,13;716,95;"Level";"Level";1;1;0,63;1;0;0;25;0,67
11,8;12,1;0;"INSEE_PIBFR.lag_1";"Spread10Y6M.lag_1";0,21;-4023,02;"Level";"Level";1;1;0,1;1;0;0;0;0,65
11,8;5,5;0;"INSEE_PIBFR.lag_1";"INSEE_PIBFR.pct.t";0,25;-474,29;"Level";"Growth_rate";1;1;0,5;1;0;0;0;0,66
11,8;9;0;"INSEE_ConsommationFinaleMenagesFR.lag_1";"INSEE_ConsommationFinaleMenagesFR.pct.lag_1";0,57;-681,56;"Level";"Growth_rate";1;1;0,56;1;0;0;0;0,63
11,8;15,5;0;"INSEE_PIBFR.lag_1";"Spread10Y3M.lag_3";0,21;-3388,7;"Level";"Level";1;1;0,12;1;0;0;0;0,64
11,8;5,1;0;"INSEE_PIBFR.lag_1";"INSEE_PIBFR.pct.lag_3";0,26;-503,93;"Level";"Growth_rate";1;1;0,52;1;0;0;0;0,67
11,8;6,2;0;"INSEE_ConsommationFinaleMenagesFR.lag_1";"INSEE_PIBFR.lag_12";0,31;0,12;"Level";"Level";1;1;0,44;1;0;0;0;0,64
11,8;6,8;0,01;"INSEE_PIBFR.lag_1";"Spread5Y3M.lag_12";0,2;-6091,68;"Level";"Level";1;1;-0,08;1;0;0;0;0,63
11,8;6,6;0;"STOXX_EUROSTOXX50.t";"Chomage.lag_1";0,42;-4467,61;"Level";"Level";1;1;-0,56;1;0;0;51;0,66
11,8;6;0;"PIB_Reel.t";"SP_SP500.t";112,71;3,18;"Level";"Level";1;1;0,59;1;0;0;13;0,64
11,8;25,6;0;"INSEE_PIBFR.t";"BBG_TauxOat10Y.t";0,2;-2143,28;"Level";"Level";1;1;-0,04;1;0;0;0;0,63
11,8;24,8;0;"INSEE_PIBFR.t";"CPI_Excl_Tabac.lag_3";0,13;812,28;"Level";"Level";1;1;0,63;1;0;0;65;0,67
11,8;26,7;0;"INSEE_ConsommationFinaleMenagesFR.t";"CPI_Excl_Tabac.lag_3";0,25;936,36;"Level";"Level";1;1;0,54;1;0;0;40;0,65
11,8;14;0;"INSEE_PIBFR.t";"SpreadOat10Y3M.t";0,2;-3720,05;"Level";"Level";1;1;-0,04;1;0;0;0;0,65
11,8;12,5;0;"INSEE_PIBFR.t";"Spread10Y6M.lag_1";0,21;-4234,8;"Level";"Level";1;1;0,12;1;0;0;0;0,65
11,8;12,4;0;"INSEE_PIBFR.t";"Spread10Y6M.lag_3";0,21;-4006,54;"Level";"Level";1;1;0,1;1;0;0;0;0,64
11,8;5,4;0;"INSEE_PIBFR.t";"Chomage.pct.lag_3";0,17;-379,8;"Level";"Growth_rate";1;1;-0,32;0;0;0;0;0,65
11,8;6,1;0;"INSEE_PIBFR.t";"Spread10Y3M.lag_12";0,18;-3846,71;"Level";"Level";1;1;-0,26;1;0;0;0;0,63
11,8;6,1;0;"PIB_Reel.lag_1";"Spread6M3M.lag_12";128,13;-67697,24;"Level";"Level";1;1;-0,5;1;0;0;31;0,66
11,8;6,7;0;"SP_SP500.t";"Chomage.lag_1";-0,27;-4741,01;"Level";"Level";1;1;-0,89;1;0;0;50;0,66
11,8;6,7;0;"SP_SP500.lag_1";"Chomage.lag_1";-0,16;-4664,03;"Level";"Level";1;1;-0,9;1;0;0;52;0,66
11,8;6,8;0;"SP_SP500.lag_3";"Chomage.lag_1";-0,21;-4697,04;"Level";"Level";1;1;-0,9;0;0;0;52;0,66
11,8;8,3;0,03;"EURONEXT_CAC40.t";"RDB_Nominal.lag_12";1,51;165,7;"Level";"Level";1;1;0,82;0;0,98;0;9;0,64
11,8;10,6;0,05;"SP_SP500.t";"RDB_Nominal.pct.lag_1";2,69;1632,73;"Level";"Growth_rate";1;1;0,7;0;0,68;0;21;0,63
11,8;10,4;0,02;"SP_SP500.lag_1";"STOXX_EUROSTOXX50.pct.t";5,08;-119,04;"Level";"Growth_rate";1;1;0,07;1;0,52;0;4;0,61
11,8;15,4;0,01;"SP_SP500.lag_3";"STOXX_EUROSTOXX50.lag_12";3,42;5,56;"Level";"Level";1;1;0,62;1;0,84;0;4;0,61
11,8;25,3;0,03;"SP_SP500.lag_12";"Spread5Y3M.t";6,03;-2742,56;"Level";"Level";1;1;0,37;0;0,79;0;3;0,62
11,8;27,6;0,03;"SP_SP500.lag_12";"Spread5Y3M.lag_1";5,98;-2665,98;"Level";"Level";1;1;0,35;0;0,85;0;4;0,62
11,8;19,3;0,01;"SP_SP500.lag_12";"SpreadOAT10Y6M.t";5,09;-2266,07;"Level";"Level";1;1;-0,32;0;0,59;0;5;0,62
11,8;22,8;0,12;"CPI_Excl_Tabac.t";"SpreadOat10Y3M.lag_1";1151,96;-3596,74;"Level";"Level";1;1;-0,07;1;0,8;0;16;0,63
11,8;12,9;0,03;"RDB_Nominal.lag_12";"Spread6M3M.t";221,89;-6557,59;"Level";"Level";1;1;0,36;1;0,07;0;11;0,64
11,8;21,1;0,03;"RDB_Nominal.lag_12";"Spread6M3M.pct.t";229,43;-1,55;"Level";"Growth_rate";1;1;0,53;0;0,08;0;13;0,64
11,8;12,7;0,03;"RDB_Nominal.lag_12";"Spread6M3M.lag_1";219,97;-6617,46;"Level";"Level";1;1;0,32;1;0,16;0;10;0,64
11,8;25,1;0,01;"SP_SP500.lag_12";"Spread6M3M.Diff.lag_3";6,35;-20430,2;"Level";"Difference";1;1;0,54;1;0,45;0;6;0,62
11,8;7,5;0;"Chomage.lag_1";"STOXX_EUROSTOXX50.Diff.t";-4539,65;-0,34;"Level";"Difference";1;1;0,05;0;0,56;0;52;0,66
11,8;6,8;0;"Chomage.lag_1";"EURONEXT_CAC40.Diff.t";-4547,9;0,32;"Level";"Difference";1;1;0,03;0;0,39;0;55;0,66
11,8;7,4;0;"Chomage.lag_1";"EUSA10_Curncy.Diff.t";-4655,14;-797,04;"Level";"Difference";1;1;-0,42;0;0,05;0;49;0,67
11,8;7,4;0;"Chomage.lag_1";"EUSA5_Curncy.Diff.t";-4735,24;-1266,99;"Level";"Difference";1;1;-0,5;0;0,02;0;44;0,67
11,8;7,2;0;"Chomage.lag_1";"BBG_TauxOat10Y.Diff.t";-4610,72;-440,19;"Level";"Difference";1;1;-0,42;0;0,13;0;51;0,66
11,8;8,3;0;"Chomage.lag_1";"EUR003M_Index.Diff.t";-4648,32;-870,73;"Level";"Difference";1;1;-0,45;0;0,19;0;51;0,66
11,8;15,8;0;"Chomage.lag_1";"EUR003M_Index.Diff.lag_1";-4622,95;-728,13;"Level";"Difference";1;1;-0,43;0;0,44;0;52;0,66
11,8;13,2;0;"Chomage.lag_1";"Spread6M3M.pct.lag_1";-4683,64;-0,67;"Level";"Growth_rate";1;1;-0,43;0;0,1;0;48;0,67
11,8;6,4;0;"Chomage.lag_1";"Chomage.Diff.t";-4493,51;-1372,73;"Level";"Difference";1;1;0,12;1;0,21;0;53;0,67
11,8;7,7;0;"Chomage.lag_1";"CPI_Excl_Tabac.Diff.t";-4544,12;-0,2;"Level";"Difference";1;1;-0,49;0;0,2;0;53;0,66
11,8;6,7;0;"Chomage.lag_1";"INSEE_ProductionIndustrielle_France.Diff.t";-4550,48;21,8;"Level";"Difference";1;1;0,05;0;0,51;0;49;0,66
11,8;8,4;0;"Chomage.lag_1";"SP_SP500.Diff.t";-4542,88;-0,25;"Level";"Difference";1;1;0,02;0;0,53;0;51;0,66
11,8;6,9;0;"Chomage.lag_1";"Spread5Y3M.Diff.t";-4564;-640,34;"Level";"Difference";1;1;-0,13;0;0,18;0;51;0,66
11,8;6,9;0;"Chomage.lag_1";"Spread10Y3M.Diff.t";-4548,69;-236,69;"Level";"Difference";1;1;-0,07;0;0,25;0;52;0,66
11,8;6,7;0;"Chomage.lag_1";"SpreadOat10Y3M.Diff.t";-4542,94;34,89;"Level";"Difference";1;1;-0,1;0;0,36;0;53;0,66
11,8;6,7;0;"Chomage.lag_1";"Spread5Y6M.Diff.t";-4548;-315,47;"Level";"Difference";1;1;-0,05;0;0,18;0;52;0,66
11,8;6,7;0;"Chomage.lag_1";"Spread10Y6M.Diff.t";-4544,04;5,76;"Level";"Difference";1;1;0;0;0,25;0;53;0,66
11,8;6,6;0;"Chomage.lag_1";"SpreadOAT10Y6M.Diff.t";-4540,66;258,59;"Level";"Difference";1;1;-0,04;0;0,38;0;54;0,66
11,8;7,3;0;"Chomage.lag_1";"EUSA10_Curncy.pct.t";-4567,53;-0,06;"Level";"Growth_rate";1;1;-0,1;0;0,38;0;55;0,67
